mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
0	SESS_START	n/a	LTP154	ltpFR	4	n/a	n/a	n/a	n/a	1	3	n/a	n/a	n/a	n/a	n/a	n/a
132429	WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	0	RECIPE	1175	0	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
136595	WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	0	PARENT	1013	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
140502	WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	0	CAR	241	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
144383	WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	1	WAIST	1579	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
148499	WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	1	SWAN	1417	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
152381	WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	0	BIRD	129	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
156421	WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	0	CONTAINER	366	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
160494	WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	0	HAY	693	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
164601	WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	1	MEAL	882	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
168425	WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	1	ABDOMEN	1	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
172640	WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	1	STOMACH	1384	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
176788	WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	1	OATMEAL	967	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
180629	WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	1	CELERY	266	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
184528	WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	1	CORN	381	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
188443	WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	0	NEUTRON	947	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
192425	WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	0	SALESMAN	1225	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
198348	REC_START	n/a	LTP154	ltpFR	4	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
199036	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	0	NEUTRON	947	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
199758	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	0	SALESMAN	1225	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
200551	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	1	WAIST	1579	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
202334	REC_WORD_VV	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	n/a	<>	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
204828	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	1	ABDOMEN	1	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
205456	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	1	STOMACH	1384	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
206474	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	1	CORN	381	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
207257	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	1	OATMEAL	967	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
208829	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	1	CELERY	266	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
212605	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	0	RECIPE	1175	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
213229	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	0	PARENT	1013	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
219136	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	0	HAY	693	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
220877	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP154	ltpFR	4	1	0	CAR	241	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
