mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	color_b	color_g	color_r	case	font
0	SESS_START	n/a	LTP264	ltpFR	2	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a
45126	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	0	DRYER	503	5	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
49175	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	0	PISTON	1076	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
53223	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	0	RADIATOR	1156	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
57438	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	1	ANTENNA	28	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
61453	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	1	TABLE	1426	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
65552	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	1	LIMOUSINE	824	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
69433	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	0	ATHLETE	52	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
73499	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	0	WICK	1607	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
77480	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	0	LACE	792	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
81529	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	1	EAGLE	512	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
85527	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	1	CROW	414	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
89610	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	1	COMB	351	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
93558	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	1	FOREHEAD	592	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
97573	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	1	DESIGNER	451	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
101772	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	0	OUTFIT	988	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
105653	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	0	SALMON	1227	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
111577	REC_START	n/a	LTP264	ltpFR	2	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
112160	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	1	DESIGNER	451	n/a	1	n/a	n/a	n/a	n/a	n/a
112963	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	0	SALMON	1227	n/a	1	n/a	n/a	n/a	n/a	n/a
113928	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	0	OUTFIT	988	n/a	1	n/a	n/a	n/a	n/a	n/a
114694	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	0	PISTON	1076	n/a	0	n/a	n/a	n/a	n/a	n/a
115446	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	0	RADIATOR	1156	n/a	1	n/a	n/a	n/a	n/a	n/a
116766	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	0	DRYER	503	n/a	1	n/a	n/a	n/a	n/a	n/a
117689	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	1	EAGLE	512	n/a	1	n/a	n/a	n/a	n/a	n/a
118267	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	1	CROW	414	n/a	1	n/a	n/a	n/a	n/a	n/a
119117	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP264	ltpFR	2	1	1	COMB	351	n/a	0	n/a	n/a	n/a	n/a	n/a
