onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	answer	test_x	test_y	test_z	color_b	color_g	color_r	case	font
274.896	n/a	SESS_START	137448	n/a	LTP135	ltpFR	7	n/a	n/a	n/a	n/a	1	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
503.602	n/a	START	251801	n/a	LTP135	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
503.626	n/a	PROB	251813	n/a	LTP135	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	9	4	2	3	n/a	n/a	n/a	n/a	n/a
507.946	n/a	PROB	253973	n/a	LTP135	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	18	9	2	7	n/a	n/a	n/a	n/a	n/a
513.322	n/a	PROB	256661	n/a	LTP135	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	9	1	5	3	n/a	n/a	n/a	n/a	n/a
515.978	n/a	PROB	257989	n/a	LTP135	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	19	9	8	2	n/a	n/a	n/a	n/a	n/a
518.358	n/a	PROB	259179	n/a	LTP135	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	14	5	8	1	n/a	n/a	n/a	n/a	n/a
522.222	n/a	STOP	261111	n/a	LTP135	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
602.672	n/a	START	301336	n/a	LTP135	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
604.178	n/a	PROB	302089	n/a	LTP135	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	12	9	2	1	n/a	n/a	n/a	n/a	n/a
610.672	n/a	STOP	305336	n/a	LTP135	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
611.526	n/a	WORD	305763	wordpools/wasnorm_wordpool.txt	LTP135	ltpFR	7	1	1	HANDCUFFS	685	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
614.532	n/a	START	307266	n/a	LTP135	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
615.598	n/a	PROB	307799	n/a	LTP135	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	21	8	6	7	n/a	n/a	n/a	n/a	n/a
622.532	n/a	STOP	311266	n/a	LTP135	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
623.572	n/a	WORD	311786	wordpools/wasnorm_wordpool.txt	LTP135	ltpFR	7	1	1	UNDERWEAR	1537	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
626.578	n/a	START	313289	n/a	LTP135	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
627.684	n/a	PROB	313842	n/a	LTP135	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	18	3	9	6	n/a	n/a	n/a	n/a	n/a
634.578	n/a	STOP	317289	n/a	LTP135	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
635.45	n/a	WORD	317725	wordpools/wasnorm_wordpool.txt	LTP135	ltpFR	7	1	1	RODENT	1204	n/a	1	n/a	0	0	0	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
638.454	n/a	START	319227	n/a	LTP135	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
639.386	n/a	PROB	319693	n/a	LTP135	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	15	4	6	5	n/a	n/a	n/a	n/a	n/a
645.334	n/a	STOP	322667	n/a	LTP135	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
