onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
223.248	n/a	SESS_START	111624	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	n/a	n/a	0	0	0
233.458	n/a	START	116729	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
233.476	n/a	PROB	116738	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	-1	16	3	5	8
235.622	n/a	PROB	117811	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	-1	27	9	9	8
239.14	n/a	PROB	119570	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	-1	16	6	7	3
240.892	n/a	PROB	120446	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	-1	14	3	2	9
242.294	n/a	PROB	121147	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	-1	20	7	4	9
244.526	n/a	STOP	122263	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
264.402	n/a	DISTRACTOR	132201	n/a	LTP321	ltpFR2	7	1	n/a	n/a	n/a	n/a	0	0	0
264.402	n/a	START	132201	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
264.414	n/a	PROB	132207	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	1	21	9	6	6
266.682	n/a	PROB	133341	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	1	20	5	8	7
268.9	n/a	PROB	134450	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	1	18	2	7	9
270.268	n/a	PROB	135134	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	1	20	6	9	5
271.852	n/a	PROB	135926	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	1	15	6	8	1
273.392	n/a	PROB	136696	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	1	17	8	7	2
275.49	n/a	PROB	137745	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	1	12	6	5	1
276.656	n/a	PROB	138328	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	1	12	4	2	6
278.592	n/a	PROB	139296	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	1	12	3	7	2
279.776	n/a	PROB	139888	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	1	20	4	8	8
281.278	n/a	PROB	140639	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	1	12	2	5	5
282.378	n/a	PROB	141189	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	1	10	4	1	5
283.73	n/a	PROB	141865	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	1	15	8	6	1
284.896	n/a	PROB	142448	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	1	10	2	2	6
288.402	n/a	STOP	144201	n/a	LTP321	ltpFR2	7	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
