mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	color_b	color_g	color_r	case	font
0	SESS_START	n/a	LTP254	ltpFR	3	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a
100314	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	1	BASKETBALL	96	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
104396	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	1	STREAM	1392	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
108318	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	0	VINEGAR	1569	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
112350	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	0	CREVICE	405	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
116559	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	0	ASTEROID	50	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
120782	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	0	VOLLEYBALL	1576	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
124831	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	1	TART	1436	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
128929	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	1	QUARTER	1148	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
133112	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	1	MULE	931	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
137328	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	1	COLT	349	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
141359	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	1	BUFFALO	186	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
145334	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	1	BISON	131	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
149206	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	0	QUILL	1150	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
153121	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	0	SEA	1259	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
157045	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	0	DIAMOND	458	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
161110	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	0	TRIGGER	1507	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
166873	REC_START	n/a	LTP254	ltpFR	3	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
167805	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	0	SEA	1259	n/a	1	n/a	n/a	n/a	n/a	n/a
168931	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	0	TRIGGER	1507	n/a	0	n/a	n/a	n/a	n/a	n/a
169880	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	0	VOLLEYBALL	1576	n/a	0	n/a	n/a	n/a	n/a	n/a
171268	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	1	BASKETBALL	96	n/a	0	n/a	n/a	n/a	n/a	n/a
175574	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	0	CREVICE	405	n/a	1	n/a	n/a	n/a	n/a	n/a
176974	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	0	ASTEROID	50	n/a	1	n/a	n/a	n/a	n/a	n/a
178995	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	1	BISON	131	n/a	1	n/a	n/a	n/a	n/a	n/a
180274	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	1	BUFFALO	186	n/a	1	n/a	n/a	n/a	n/a	n/a
181532	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	1	MULE	931	n/a	1	n/a	n/a	n/a	n/a	n/a
183086	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	1	COLT	349	n/a	1	n/a	n/a	n/a	n/a	n/a
185442	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	0	QUILL	1150	n/a	0	n/a	n/a	n/a	n/a	n/a
210585	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	1	1	STREAM	1392	n/a	0	n/a	n/a	n/a	n/a	n/a
254194	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	2	0	TABLET	1427	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
258083	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	2	0	HAWK	692	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
262282	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP254	ltpFR	3	2	1	BULLY	196	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
