mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	color_b	color_g	color_r	case	font
0	SESS_START	n/a	LTP069	ltpFR	4	n/a	n/a	n/a	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a
55994	WORD	wordpools/wasnorm_wordpool.txt	LTP069	ltpFR	4	1	1	TACK	1428	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
59923	WORD	wordpools/wasnorm_wordpool.txt	LTP069	ltpFR	4	1	1	RANCH	1166	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
64126	WORD	wordpools/wasnorm_wordpool.txt	LTP069	ltpFR	4	1	0	CAMERA	224	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
68273	WORD	wordpools/wasnorm_wordpool.txt	LTP069	ltpFR	4	1	0	LASER	801	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
72334	WORD	wordpools/wasnorm_wordpool.txt	LTP069	ltpFR	4	1	0	FLY	586	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
76205	WORD	wordpools/wasnorm_wordpool.txt	LTP069	ltpFR	4	1	0	PAN	1008	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
80133	WORD	wordpools/wasnorm_wordpool.txt	LTP069	ltpFR	4	1	1	CARDINAL	244	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
83978	WORD	wordpools/wasnorm_wordpool.txt	LTP069	ltpFR	4	1	1	PELICAN	1039	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
87874	WORD	wordpools/wasnorm_wordpool.txt	LTP069	ltpFR	4	1	0	CINNAMON	310	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
92035	WORD	wordpools/wasnorm_wordpool.txt	LTP069	ltpFR	4	1	0	MEAL	882	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
96207	WORD	wordpools/wasnorm_wordpool.txt	LTP069	ltpFR	4	1	0	BACON	67	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
100093	WORD	wordpools/wasnorm_wordpool.txt	LTP069	ltpFR	4	1	0	FELLOW	558	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
