onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
238.878	n/a	SESS_START	119439	n/a	LTP104	ltpFR	16	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
259.286	n/a	WORD	129643	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	1	SPACE	1345	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
263.248	n/a	WORD	131624	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	1	FLEA	577	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
267.344	n/a	WORD	133672	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	1	TICK	1463	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
271.332	n/a	WORD	135666	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	0	HAWK	692	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
275.16	n/a	WORD	137580	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	0	TRUMPET	1513	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
279.082	n/a	WORD	139541	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	0	TAIL	1430	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
282.928	n/a	WORD	141464	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	0	CATCHER	258	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
286.872	n/a	WORD	143436	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	1	VICTIM	1562	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
290.776	n/a	WORD	145388	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	1	FUNERAL	613	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
294.596	n/a	WORD	147298	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	0	SCARECROW	1245	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
298.424	n/a	WORD	149212	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	0	SICKLE	1302	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
302.246	n/a	WORD	151123	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	0	BROOK	177	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
306.348	n/a	WORD	153174	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	0	BIOLOGIST	128	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
310.178	n/a	WORD	155089	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	1	WRENCH	1625	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
314.074	n/a	WORD	157037	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	1	WATERFALL	1595	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
318.004	n/a	WORD	159002	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	1	CELLO	268	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
323.88	n/a	REC_START	161940	n/a	LTP104	ltpFR	16	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
326.26	n/a	REC_WORD	163130	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	1	SPACE	1345	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
327.656	n/a	REC_WORD	163828	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	n/a	GALAXY	617	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
329.278	n/a	REC_WORD	164639	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	1	FLEA	577	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
330.714	n/a	REC_WORD	165357	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	1	TICK	1463	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
331.758	n/a	REC_WORD	165879	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	0	HAWK	692	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
333.23	n/a	REC_WORD	166615	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	0	TAIL	1430	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
334.222	n/a	REC_WORD	167111	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	n/a	HEAD	695	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
337.52	n/a	REC_WORD	168760	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	0	TRUMPET	1513	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
338.692	n/a	REC_WORD	169346	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	n/a	BUGLE	189	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
339.626	n/a	REC_WORD	169813	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	n/a	CIRCUS	311	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
343.232	n/a	REC_WORD	171616	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	1	WRENCH	1625	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
344.474	n/a	REC_WORD	172237	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	n/a	SCREWDRIVER	1255	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
346.05	n/a	REC_WORD	173025	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	1	WATERFALL	1595	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
347.528	n/a	REC_WORD	173764	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	n/a	WATER	1594	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
355.884	n/a	REC_WORD	177942	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	0	SCARECROW	1245	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
357.604	n/a	REC_WORD	178802	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	n/a	HAY	693	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
360.138	n/a	REC_WORD	180069	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	0	SICKLE	1302	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
361.326	n/a	REC_WORD	180663	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	n/a	ANEMIA	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
375.324	n/a	REC_WORD	187662	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	1	FUNERAL	613	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
376.816	n/a	REC_WORD	188408	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	1	n/a	COFFIN	342	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
401.974	n/a	WORD	200987	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	16	2	0	WIRE	1616	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
