onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
224.506	n/a	SESS_START	112253	n/a	LTP249	ltpFR2	19	n/a	n/a	n/a	n/a	n/a	0	0	0
244.626	n/a	START	122313	n/a	LTP249	ltpFR2	19	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
244.658	n/a	PROB	122329	n/a	LTP249	ltpFR2	19	n/a	n/a	n/a	-1	14	5	6	3
245.806	n/a	PROB	122903	n/a	LTP249	ltpFR2	19	n/a	n/a	n/a	-1	21	4	8	9
246.77	n/a	PROB	123385	n/a	LTP249	ltpFR2	19	n/a	n/a	n/a	-1	14	1	5	8
248.168	n/a	PROB	124084	n/a	LTP249	ltpFR2	19	n/a	n/a	n/a	-1	13	1	6	6
249.118	n/a	PROB	124559	n/a	LTP249	ltpFR2	19	n/a	n/a	n/a	-1	8	3	4	1
249.966	n/a	PROB	124983	n/a	LTP249	ltpFR2	19	n/a	n/a	n/a	-1	8	2	2	4
250.832	n/a	PROB	125416	n/a	LTP249	ltpFR2	19	n/a	n/a	n/a	-1	22	8	8	6
251.946	n/a	PROB	125973	n/a	LTP249	ltpFR2	19	n/a	n/a	n/a	-1	13	5	5	3
252.828	n/a	PROB	126414	n/a	LTP249	ltpFR2	19	n/a	n/a	n/a	-1	10	2	1	7
253.644	n/a	PROB	126822	n/a	LTP249	ltpFR2	19	n/a	n/a	n/a	-1	11	3	4	4
254.626	n/a	PROB	127313	n/a	LTP249	ltpFR2	19	n/a	n/a	n/a	-1	14	5	8	1
255.448	n/a	STOP	127724	n/a	LTP249	ltpFR2	19	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
286.878	n/a	WORD	143439	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	19	1	COFFEE	341	n/a	n/a	0	0	0
289.576	n/a	WORD	144788	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	19	1	CABIN	211	n/a	n/a	0	0	0
292.104	n/a	WORD	146052	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	19	1	GYMNAST	675	n/a	n/a	0	0	0
