onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
245.896	n/a	SESS_START	122948	n/a	LTP151	ltpFR	4	n/a	n/a	n/a	n/a	1	2	n/a	n/a	n/a	n/a	n/a	n/a
315.662	n/a	WORD	157831	wordpools/wasnorm_wordpool.txt	LTP151	ltpFR	4	1	0	TUNNEL	1519	0	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
319.656	n/a	WORD	159828	wordpools/wasnorm_wordpool.txt	LTP151	ltpFR	4	1	0	DIRT	472	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
323.81	n/a	WORD	161905	wordpools/wasnorm_wordpool.txt	LTP151	ltpFR	4	1	0	HOSPITAL	721	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
327.93	n/a	WORD	163965	wordpools/wasnorm_wordpool.txt	LTP151	ltpFR	4	1	1	BLACKBOARD	133	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
331.968	n/a	WORD	165984	wordpools/wasnorm_wordpool.txt	LTP151	ltpFR	4	1	1	PORCUPINE	1107	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
335.788	n/a	WORD	167894	wordpools/wasnorm_wordpool.txt	LTP151	ltpFR	4	1	1	COCOON	339	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
339.816	n/a	WORD	169908	wordpools/wasnorm_wordpool.txt	LTP151	ltpFR	4	1	1	MOVIE	927	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
343.728	n/a	WORD	171864	wordpools/wasnorm_wordpool.txt	LTP151	ltpFR	4	1	0	WINGS	1614	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
347.8	n/a	WORD	173900	wordpools/wasnorm_wordpool.txt	LTP151	ltpFR	4	1	0	ENCYCLOPEDIA	533	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
351.812	n/a	WORD	175906	wordpools/wasnorm_wordpool.txt	LTP151	ltpFR	4	1	0	WELL	1600	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
355.958	n/a	WORD	177979	wordpools/wasnorm_wordpool.txt	LTP151	ltpFR	4	1	0	CUFF	423	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
360.128	n/a	WORD	180064	wordpools/wasnorm_wordpool.txt	LTP151	ltpFR	4	1	0	ROBBER	1197	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
364.08	n/a	WORD	182040	wordpools/wasnorm_wordpool.txt	LTP151	ltpFR	4	1	1	PARENT	1013	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
368.284	n/a	WORD	184142	wordpools/wasnorm_wordpool.txt	LTP151	ltpFR	4	1	1	FATHER	554	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
372.196	n/a	WORD	186098	wordpools/wasnorm_wordpool.txt	LTP151	ltpFR	4	1	1	SEAGULL	1261	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
376.258	n/a	WORD	188129	wordpools/wasnorm_wordpool.txt	LTP151	ltpFR	4	1	1	NECK	939	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
382.036	n/a	REC_START	191018	n/a	LTP151	ltpFR	4	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
383.288	n/a	REC_WORD	191644	wordpools/wasnorm_wordpool.txt	LTP151	ltpFR	4	1	0	TUNNEL	1519	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
384.226	n/a	REC_WORD	192113	wordpools/wasnorm_wordpool.txt	LTP151	ltpFR	4	1	0	DIRT	472	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
