onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	color_b	color_g	color_r	case	font
633.504	n/a	SESS_START	316752	n/a	LTP262	ltpFR	6	n/a	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
775.186	n/a	WORD	387593	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP262	ltpFR	6	1	1	FLUTE	585	5	0	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
779.318	n/a	WORD	389659	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP262	ltpFR	6	1	1	CELLO	268	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
783.18	n/a	WORD	391590	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP262	ltpFR	6	1	1	OLIVE	975	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
787.098	n/a	WORD	393549	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP262	ltpFR	6	1	0	FORT	595	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
790.926	n/a	WORD	395463	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP262	ltpFR	6	1	0	UNIFORM	1539	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
794.86	n/a	WORD	397430	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP262	ltpFR	6	1	0	KITTEN	780	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
798.844	n/a	WORD	399422	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP262	ltpFR	6	1	1	RACCOON	1153	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
802.776	n/a	WORD	401388	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP262	ltpFR	6	1	1	MALL	860	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
806.972	n/a	WORD	403486	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP262	ltpFR	6	1	0	APPLE	33	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
810.922	n/a	WORD	405461	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP262	ltpFR	6	1	0	SEAL	1262	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
814.822	n/a	WORD	407411	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP262	ltpFR	6	1	0	CAULIFLOWER	262	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
818.67	n/a	WORD	409335	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP262	ltpFR	6	1	0	PROTON	1132	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
822.514	n/a	WORD	411257	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP262	ltpFR	6	1	0	SHOP	1290	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
826.516	n/a	WORD	413258	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP262	ltpFR	6	1	1	CAMEL	223	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
830.464	n/a	WORD	415232	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP262	ltpFR	6	1	1	LETTER	813	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
834.378	n/a	WORD	417189	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP262	ltpFR	6	1	1	GENERAL	630	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
839.986	n/a	REC_START	419993	n/a	LTP262	ltpFR	6	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
840.848	n/a	REC_WORD	420424	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP262	ltpFR	6	1	1	GENERAL	630	n/a	1	n/a	n/a	n/a	n/a	n/a
841.656	n/a	REC_WORD	420828	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP262	ltpFR	6	1	0	PROTON	1132	n/a	0	n/a	n/a	n/a	n/a	n/a
843.266	n/a	REC_WORD	421633	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP262	ltpFR	6	1	0	APPLE	33	n/a	0	n/a	n/a	n/a	n/a	n/a
