mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
0	SESS_START	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	n/a	n/a	0	0	0
35649	START	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
35681	PROB	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	-1	11	3	2	6
37911	PROB	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	-1	15	6	4	5
39394	PROB	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	-1	20	8	4	8
40774	PROB	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	-1	9	4	1	4
42256	PROB	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	-1	4	1	2	1
43255	PROB	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	-1	13	5	1	7
44835	PROB	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	-1	18	3	7	8
46304	STOP	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
94894	DISTRACTOR	n/a	LTP273	ltpFR2	19	1	n/a	n/a	n/a	n/a	0	0	0
94894	START	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
94928	PROB	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	1	10	4	4	2
98373	PROB	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	1	13	2	5	6
99804	PROB	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	1	19	5	9	5
101369	PROB	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	1	14	1	8	5
103049	PROB	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	1	1	5	5	3
104265	PROB	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	1	15	6	3	6
105961	PROB	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	1	24	9	6	9
107892	PROB	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	1	10	3	4	3
109623	PROB	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	1	16	8	5	3
111620	PROB	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	1	8	3	3	2
113018	PROB	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	1	10	4	1	5
114066	PROB	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	1	17	9	5	3
115580	PROB	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	1	19	9	1	9
118894	STOP	n/a	LTP273	ltpFR2	19	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
119774	WORD	wordpools/wasnorm_wordpool_576.txt	LTP273	ltpFR2	19	1	WRENCH	1625	n/a	n/a	0	0	0
122238	WORD	wordpools/wasnorm_wordpool_576.txt	LTP273	ltpFR2	19	1	FLOWER	584	n/a	n/a	0	0	0
124717	WORD	wordpools/wasnorm_wordpool_576.txt	LTP273	ltpFR2	19	1	SPOON	1357	n/a	n/a	0	0	0
127298	WORD	wordpools/wasnorm_wordpool_576.txt	LTP273	ltpFR2	19	1	BARLEY	88	n/a	n/a	0	0	0
130076	WORD	wordpools/wasnorm_wordpool_576.txt	LTP273	ltpFR2	19	1	NOVEL	960	n/a	n/a	0	0	0
132855	WORD	wordpools/wasnorm_wordpool_576.txt	LTP273	ltpFR2	19	1	PASTA	1021	n/a	n/a	0	0	0
135386	WORD	wordpools/wasnorm_wordpool_576.txt	LTP273	ltpFR2	19	1	PIGEON	1065	n/a	n/a	0	0	0
137831	WORD	wordpools/wasnorm_wordpool_576.txt	LTP273	ltpFR2	19	1	PANTHER	1009	n/a	n/a	0	0	0
140395	WORD	wordpools/wasnorm_wordpool_576.txt	LTP273	ltpFR2	19	1	TART	1436	n/a	n/a	0	0	0
142840	WORD	wordpools/wasnorm_wordpool_576.txt	LTP273	ltpFR2	19	1	GHETTO	633	n/a	n/a	0	0	0
145354	WORD	wordpools/wasnorm_wordpool_576.txt	LTP273	ltpFR2	19	1	CABBAGE	210	n/a	n/a	0	0	0
147833	WORD	wordpools/wasnorm_wordpool_576.txt	LTP273	ltpFR2	19	1	PATIENT	1024	n/a	n/a	0	0	0
150562	WORD	wordpools/wasnorm_wordpool_576.txt	LTP273	ltpFR2	19	1	SUMMIT	1405	n/a	n/a	0	0	0
153309	WORD	wordpools/wasnorm_wordpool_576.txt	LTP273	ltpFR2	19	1	CLIMBER	323	n/a	n/a	0	0	0
155821	WORD	wordpools/wasnorm_wordpool_576.txt	LTP273	ltpFR2	19	1	AUTHOR	61	n/a	n/a	0	0	0
158335	WORD	wordpools/wasnorm_wordpool_576.txt	LTP273	ltpFR2	19	1	HEDGE	699	n/a	n/a	0	0	0
161147	WORD	wordpools/wasnorm_wordpool_576.txt	LTP273	ltpFR2	19	1	TURNIP	1521	n/a	n/a	0	0	0
163926	WORD	wordpools/wasnorm_wordpool_576.txt	LTP273	ltpFR2	19	1	DORM	488	n/a	n/a	0	0	0
