mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	color_b	color_g	color_r	case	font
0	SESS_START	n/a	LTP238	ltpFR	0	n/a	n/a	n/a	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a
110691	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	FRAME	600	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
114908	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	GROCERIES	663	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
118923	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	BOOK	149	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
122771	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	RAG	1160	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
126708	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	RADISH	1158	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
130634	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	MEAL	882	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
134682	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	CHIP	303	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
138603	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	CELLO	268	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
142813	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	OATS	968	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
146700	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	BANKER	84	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
150543	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	VAULT	1550	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
154479	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	STRANGER	1389	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
158695	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	CANAL	226	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
162710	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	DECK	443	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
166876	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	DISC	473	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
170891	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	CAMERA	224	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
176893	REC_START	n/a	LTP238	ltpFR	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
177915	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	CAMERA	224	n/a	-1	n/a	n/a	n/a	n/a	n/a
179627	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	DISC	473	n/a	-1	n/a	n/a	n/a	n/a	n/a
180819	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	DECK	443	n/a	-1	n/a	n/a	n/a	n/a	n/a
182340	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	GROCERIES	663	n/a	-1	n/a	n/a	n/a	n/a	n/a
183652	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	FRAME	600	n/a	-1	n/a	n/a	n/a	n/a	n/a
185398	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	RAG	1160	n/a	-1	n/a	n/a	n/a	n/a	n/a
191490	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	RADISH	1158	n/a	-1	n/a	n/a	n/a	n/a	n/a
196887	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	VAULT	1550	n/a	-1	n/a	n/a	n/a	n/a	n/a
198534	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	BANKER	84	n/a	-1	n/a	n/a	n/a	n/a	n/a
261031	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	2	-1	STEM	1376	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
265180	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	2	-1	TICKET	1464	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
269128	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	2	-1	TERMINAL	1450	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
