onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	color_b	color_g	color_r	case	font
250.024	n/a	SESS_START	125012	n/a	LTP093	ltpFR	4	n/a	n/a	n/a	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a
294.366	n/a	WORD	147183	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	1	RECEIPT	1173	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
298.254	n/a	WORD	149127	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	1	BARK	87	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
302.29	n/a	WORD	151145	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	0	PANTHER	1009	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
306.342	n/a	WORD	153171	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	0	FAUCET	555	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
310.446	n/a	WORD	155223	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	1	CASHIER	254	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
314.534	n/a	WORD	157267	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	1	HEN	703	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
318.362	n/a	WORD	159181	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	1	COPIER	377	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
322.3	n/a	WORD	161150	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	1	CATCHER	258	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
326.304	n/a	WORD	163152	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	0	UMPIRE	1535	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
330.29	n/a	WORD	165145	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	0	CROSS	413	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
334.254	n/a	WORD	167127	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	0	SKIRT	1319	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
338.174	n/a	WORD	169087	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	0	SEA	1259	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
342.152	n/a	WORD	171076	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	0	SHRIMP	1297	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
346.222	n/a	WORD	173111	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	0	MONASTERY	907	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
350.128	n/a	WORD	175064	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	1	KETTLE	772	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
354.022	n/a	WORD	177011	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	1	DISC	473	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
360.016	n/a	REC_START	180008	n/a	LTP093	ltpFR	4	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
361.164	n/a	REC_WORD	180582	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	1	DISC	473	n/a	0	n/a	n/a	n/a	n/a	n/a
362.252	n/a	REC_WORD	181126	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	0	PANTHER	1009	n/a	1	n/a	n/a	n/a	n/a	n/a
363.588	n/a	REC_WORD	181794	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	1	BARK	87	n/a	0	n/a	n/a	n/a	n/a	n/a
365.23	n/a	REC_WORD	182615	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	1	CASHIER	254	n/a	1	n/a	n/a	n/a	n/a	n/a
370.852	n/a	REC_WORD	185426	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	1	RECEIPT	1173	n/a	0	n/a	n/a	n/a	n/a	n/a
375.286	n/a	REC_WORD	187643	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	0	UMPIRE	1535	n/a	1	n/a	n/a	n/a	n/a	n/a
384.74	n/a	REC_WORD	192370	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	0	SEA	1259	n/a	1	n/a	n/a	n/a	n/a	n/a
387.728	n/a	REC_WORD	193864	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	1	0	FAUCET	555	n/a	0	n/a	n/a	n/a	n/a	n/a
452.6	n/a	WORD	226300	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	0	CLASS	318	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
456.678	n/a	WORD	228339	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	0	BARRACUDA	90	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
460.858	n/a	WORD	230429	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	0	CACTUS	215	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
464.744	n/a	WORD	232372	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	0	RING	1193	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
468.706	n/a	WORD	234353	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	0	TRACTOR	1493	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
472.726	n/a	WORD	236363	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	0	OTTER	986	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
476.78	n/a	WORD	238390	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	1	SALMON	1227	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
480.792	n/a	WORD	240396	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	1	BRANCH	168	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
484.914	n/a	WORD	242457	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	1	MESSAGE	888	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
488.808	n/a	WORD	244404	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	1	ORCHID	982	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
492.686	n/a	WORD	246343	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	0	PLANT	1083	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
496.65	n/a	WORD	248325	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	0	DANDELION	438	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
500.604	n/a	WORD	250302	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	1	TURNIP	1521	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
504.508	n/a	WORD	252254	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	1	HORSE	719	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
508.512	n/a	WORD	254256	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	1	BRIDE	173	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
512.49	n/a	WORD	256245	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	1	PORCUPINE	1107	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
518.542	n/a	REC_START	259271	n/a	LTP093	ltpFR	4	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
519.21	n/a	REC_WORD	259605	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	1	PORCUPINE	1107	n/a	1	n/a	n/a	n/a	n/a	n/a
520.476	n/a	REC_WORD	260238	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	1	BRIDE	173	n/a	1	n/a	n/a	n/a	n/a	n/a
521.444	n/a	REC_WORD_VV	260722	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	n/a	<>	-1	n/a	n/a	n/a	n/a	n/a	n/a	n/a
522.876	n/a	REC_WORD	261438	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	1	TURNIP	1521	n/a	1	n/a	n/a	n/a	n/a	n/a
524.138	n/a	REC_WORD	262069	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	0	DANDELION	438	n/a	0	n/a	n/a	n/a	n/a	n/a
525.546	n/a	REC_WORD	262773	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	1	ORCHID	982	n/a	1	n/a	n/a	n/a	n/a	n/a
545.34	n/a	REC_WORD	272670	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	0	OTTER	986	n/a	0	n/a	n/a	n/a	n/a	n/a
548.544	n/a	REC_WORD	274272	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	0	BARRACUDA	90	n/a	1	n/a	n/a	n/a	n/a	n/a
561.27	n/a	REC_WORD	280635	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	0	CLASS	318	n/a	0	n/a	n/a	n/a	n/a	n/a
578.82	n/a	REC_WORD	289410	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	2	1	SALMON	1227	n/a	1	n/a	n/a	n/a	n/a	n/a
614.232	n/a	WORD	307116	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	3	0	HOE	711	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
618.384	n/a	WORD	309192	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	3	0	RADIATOR	1156	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
622.314	n/a	WORD	311157	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	3	0	DIRT	472	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
626.526	n/a	WORD	313263	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	3	0	ASSOCIATE	49	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
630.57	n/a	WORD	315285	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	3	0	VALVE	1546	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
634.516	n/a	WORD	317258	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	3	0	CHEEK	287	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
638.652	n/a	WORD	319326	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	3	0	THIGH	1457	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
642.59	n/a	WORD	321295	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	3	0	ASIA	46	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
646.644	n/a	WORD	323322	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	3	0	LOOP	844	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
650.824	n/a	WORD	325412	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	3	0	NURSERY	964	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
654.81	n/a	WORD	327405	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	3	0	PASSAGE	1019	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
658.698	n/a	WORD	329349	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	3	0	HALL	677	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
662.592	n/a	WORD	331296	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	3	0	STAFF	1365	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
666.488	n/a	WORD	333244	wordpools/wasnorm_wordpool.txt	LTP093	ltpFR	4	3	0	LINT	826	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
