mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	color_b	color_g	color_r	case	font
0	SESS_START	n/a	LTP094	ltpFR	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
130758	WORD	wordpools/wasnorm_wordpool.txt	LTP094	ltpFR	1	1	0	RUG	1215	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
134733	WORD	wordpools/wasnorm_wordpool.txt	LTP094	ltpFR	1	1	0	KNOT	788	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
138724	WORD	wordpools/wasnorm_wordpool.txt	LTP094	ltpFR	1	1	0	LEAF	808	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
142666	WORD	wordpools/wasnorm_wordpool.txt	LTP094	ltpFR	1	1	0	BIRD	129	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
146856	WORD	wordpools/wasnorm_wordpool.txt	LTP094	ltpFR	1	1	1	ELM	527	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
150822	WORD	wordpools/wasnorm_wordpool.txt	LTP094	ltpFR	1	1	1	SHRUB	1299	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
154698	WORD	wordpools/wasnorm_wordpool.txt	LTP094	ltpFR	1	1	1	STEWARDESS	1381	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
158681	WORD	wordpools/wasnorm_wordpool.txt	LTP094	ltpFR	1	1	1	HEDGE	699	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
162573	WORD	wordpools/wasnorm_wordpool.txt	LTP094	ltpFR	1	1	1	TWIG	1527	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
166747	WORD	wordpools/wasnorm_wordpool.txt	LTP094	ltpFR	1	1	0	TWINE	1529	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
170821	WORD	wordpools/wasnorm_wordpool.txt	LTP094	ltpFR	1	1	0	GROUND	666	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
174821	WORD	wordpools/wasnorm_wordpool.txt	LTP094	ltpFR	1	1	1	TREASURE	1500	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
179020	WORD	wordpools/wasnorm_wordpool.txt	LTP094	ltpFR	1	1	1	REFEREE	1178	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
183128	WORD	wordpools/wasnorm_wordpool.txt	LTP094	ltpFR	1	1	1	DONOR	485	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
187186	WORD	wordpools/wasnorm_wordpool.txt	LTP094	ltpFR	1	1	0	SALAD	1224	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
191178	WORD	wordpools/wasnorm_wordpool.txt	LTP094	ltpFR	1	1	0	PICNIC	1060	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
196989	REC_START	n/a	LTP094	ltpFR	1	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
197926	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP094	ltpFR	1	1	0	SALAD	1224	n/a	1	n/a	n/a	n/a	n/a	n/a
