mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	color_b	color_g	color_r	case	font
0	SESS_START	n/a	LTP190	ltpFR	6	n/a	n/a	n/a	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a
86217	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	0	ASSOCIATE	49	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
90433	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	0	DRILL	497	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
94408	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	1	CHISEL	305	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
98429	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	1	SILK	1307	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
102311	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	1	APPLICATION	34	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
106410	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	1	REPTILE	1185	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
110458	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	1	COLLEGE	346	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
114673	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	1	OREGANO	983	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
118855	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	0	WITNESS	1618	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
122737	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	0	WORM	1623	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
126612	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	1	DIME	466	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
130767	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	1	GAVEL	627	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
134849	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	0	VISITOR	1573	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
138774	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	0	COMPANION	357	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
142729	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	0	CREAM	402	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
146828	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	0	CHOCOLATE	306	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
152594	REC_START	n/a	LTP190	ltpFR	6	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
154060	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	0	VISITOR	1573	n/a	1	n/a	n/a	n/a	n/a	n/a
154963	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	0	COMPANION	357	n/a	1	n/a	n/a	n/a	n/a	n/a
156001	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	0	CREAM	402	n/a	0	n/a	n/a	n/a	n/a	n/a
156734	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	0	ASSOCIATE	49	n/a	1	n/a	n/a	n/a	n/a	n/a
157622	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	1	SILK	1307	n/a	0	n/a	n/a	n/a	n/a	n/a
158635	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	1	REPTILE	1185	n/a	1	n/a	n/a	n/a	n/a	n/a
161558	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	0	CHOCOLATE	306	n/a	1	n/a	n/a	n/a	n/a	n/a
170229	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	0	WORM	1623	n/a	0	n/a	n/a	n/a	n/a	n/a
171825	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	1	GAVEL	627	n/a	0	n/a	n/a	n/a	n/a	n/a
176095	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	1	OREGANO	983	n/a	0	n/a	n/a	n/a	n/a	n/a
199182	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	1	0	COMPANION	357	n/a	1	n/a	n/a	n/a	n/a	n/a
242205	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	2	1	LANDSCAPE	799	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
246331	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	2	1	MARROW	872	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
250379	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP190	ltpFR	6	2	1	FRIES	607	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
