onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
403.99	n/a	SESS_START	201995	n/a	LTP186	ltpFR	0	n/a	n/a	n/a	n/a	0	3	n/a	n/a	n/a	n/a	n/a	n/a
487.66	n/a	WORD	243830	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP186	ltpFR	0	1	-1	NOMAD	955	0	3	-1	1.0	1.0	1	upper	Verdana.ttf
491.622	n/a	WORD	245811	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP186	ltpFR	0	1	-1	MUSHROOM	934	1	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
495.83	n/a	WORD	247915	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP186	ltpFR	0	1	-1	SCREEN	1253	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
499.676	n/a	WORD	249838	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP186	ltpFR	0	1	-1	CAMERA	224	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
503.57	n/a	WORD	251785	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP186	ltpFR	0	1	-1	WASHCLOTH	1591	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
507.63	n/a	WORD	253815	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP186	ltpFR	0	1	-1	SPRINKLE	1359	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
511.558	n/a	WORD	255779	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP186	ltpFR	0	1	-1	SUPERMARKET	1409	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
515.668	n/a	WORD	257834	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP186	ltpFR	0	1	-1	PASTRY	1022	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
519.596	n/a	WORD	259798	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP186	ltpFR	0	1	-1	TOMATO	1476	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
523.624	n/a	WORD	261812	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP186	ltpFR	0	1	-1	DRUM	502	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
527.452	n/a	WORD	263726	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP186	ltpFR	0	1	-1	BANJO	82	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
531.478	n/a	WORD	265739	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP186	ltpFR	0	1	-1	JUG	762	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
535.456	n/a	WORD	267728	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP186	ltpFR	0	1	-1	MOVIE	927	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
539.3	n/a	WORD	269650	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP186	ltpFR	0	1	-1	ACTRESS	6	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
543.51	n/a	WORD	271755	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP186	ltpFR	0	1	-1	DIAGRAM	456	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
547.672	n/a	WORD	273836	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP186	ltpFR	0	1	-1	CREVICE	405	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
553.446	n/a	REC_START	276723	n/a	LTP186	ltpFR	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
554.834	n/a	REC_WORD	277417	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP186	ltpFR	0	1	-1	CREVICE	405	n/a	n/a	-1	n/a	n/a	n/a	n/a	n/a
555.826	n/a	REC_WORD	277913	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP186	ltpFR	0	1	-1	DIAGRAM	456	n/a	n/a	-1	n/a	n/a	n/a	n/a	n/a
556.928	n/a	REC_WORD	278464	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP186	ltpFR	0	1	-1	MOVIE	927	n/a	n/a	-1	n/a	n/a	n/a	n/a	n/a
557.942	n/a	REC_WORD	278971	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP186	ltpFR	0	1	-1	ACTRESS	6	n/a	n/a	-1	n/a	n/a	n/a	n/a	n/a
559.088	n/a	REC_WORD	279544	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP186	ltpFR	0	1	-1	MUSHROOM	934	n/a	n/a	-1	n/a	n/a	n/a	n/a	n/a
