mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
0	SESS_START	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	n/a	n/a	0	0	0
22922	START	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
22975	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	-1	20	4	8	8
24644	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	-1	13	2	9	2
26049	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	-1	10	6	2	2
27309	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	-1	22	8	6	8
28932	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	-1	14	8	3	3
30421	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	-1	18	5	9	4
32004	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	-1	18	3	6	9
33282	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	-1	19	6	5	8
34659	STOP	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
148983	DISTRACTOR	n/a	LTP207	ltpFR2	14	1	n/a	n/a	n/a	n/a	0	0	0
148984	START	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
149035	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	1	20	7	4	9
151037	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	1	17	2	8	7
152610	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	1	17	5	4	8
153786	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	1	15	5	5	5
154706	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	1	18	6	4	8
155777	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	1	16	6	5	5
157014	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	1	13	6	5	2
159407	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	1	14	5	8	1
160673	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	1	25	9	8	8
162017	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	1	15	8	4	3
163183	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	1	20	8	3	9
165291	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	1	11	3	7	1
166328	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	1	16	5	8	3
168336	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	1	17	4	7	6
170382	PROB	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	1	20	9	6	5
171555	STOP	n/a	LTP207	ltpFR2	14	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
