mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
0	SESS_START	n/a	LTP114	ltpFR	18	n/a	n/a	n/a	n/a	0	3	n/a	n/a	n/a	n/a	n/a	n/a
46686	WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	0	WRITER	1627	0	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
50507	WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	0	BINDER	127	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
54643	WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	0	GORILLA	650	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
58564	WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	0	BUBBLE	183	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
62468	WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	0	GODDESS	646	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
66480	WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	0	TEMPLE	1448	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
70368	WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	1	TOWEL	1489	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
74413	WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	1	SEAT	1264	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
78599	WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	1	STOMACH	1384	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
82519	WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	1	RACCOON	1153	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
86540	WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	0	VET	1560	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
90460	WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	0	MOTH	920	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
94497	WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	1	CAFETERIA	217	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
98642	WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	1	TOURIST	1488	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
102729	WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	1	ESSAY	540	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
106851	WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	1	CUSHION	428	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
112735	REC_START	n/a	LTP114	ltpFR	18	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
113688	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	0	GODDESS	646	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
114556	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	0	TEMPLE	1448	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
115398	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	0	VET	1560	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
116451	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	1	CUSHION	428	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
117489	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	1	SEAT	1264	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
118646	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	0	BUBBLE	183	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
119814	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	1	TOWEL	1489	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
120757	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	0	GORILLA	650	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
122138	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP114	ltpFR	18	1	0	BINDER	127	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
