onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	answer	test_x	test_y	test_z	color_b	color_g	color_r	case	font
378.102	n/a	SESS_START	189051	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	5	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
481.416	n/a	START	240708	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
481.466	n/a	PROB	240733	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	16	6	4	6	n/a	n/a	n/a	n/a	n/a
486.072	n/a	PROB	243036	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	10	5	2	3	n/a	n/a	n/a	n/a	n/a
488.884	n/a	PROB	244442	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	25	7	9	9	n/a	n/a	n/a	n/a	n/a
492.258	n/a	PROB	246129	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	18	6	4	8	n/a	n/a	n/a	n/a	n/a
494.466	n/a	PROB	247233	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	8	1	4	3	n/a	n/a	n/a	n/a	n/a
501.416	n/a	STOP	250708	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
567.3	n/a	START	283650	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
568.818	n/a	PROB	284409	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	6	1	4	1	n/a	n/a	n/a	n/a	n/a
570.758	n/a	PROB	285379	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	11	2	4	5	n/a	n/a	n/a	n/a	n/a
575.3	n/a	STOP	287650	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
576.184	n/a	WORD	288092	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP267	ltpFR	7	1	0	LOUNGE	845	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
579.196	n/a	START	289598	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
580.382	n/a	PROB	290191	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	15	4	3	8	n/a	n/a	n/a	n/a	n/a
582.284	n/a	PROB	291142	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	17	3	8	6	n/a	n/a	n/a	n/a	n/a
587.196	n/a	STOP	293598	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
588.124	n/a	WORD	294062	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP267	ltpFR	7	1	0	UNDERWEAR	1537	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
591.142	n/a	START	295571	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
592.278	n/a	PROB	296139	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	19	9	1	9	n/a	n/a	n/a	n/a	n/a
593.968	n/a	PROB	296984	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	13	8	4	1	n/a	n/a	n/a	n/a	n/a
595.886	n/a	PROB	297943	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	16	1	6	9	n/a	n/a	n/a	n/a	n/a
599.142	n/a	STOP	299571	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
600.052	n/a	WORD	300026	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP267	ltpFR	7	1	0	DRYER	503	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
603.07	n/a	START	301535	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
604.108	n/a	PROB	302054	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	16	5	2	9	n/a	n/a	n/a	n/a	n/a
606.064	n/a	PROB	303032	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	12	6	2	4	n/a	n/a	n/a	n/a	n/a
607.704	n/a	PROB	303852	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	14	8	5	1	n/a	n/a	n/a	n/a	n/a
609.876	n/a	STOP	304938	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
612.038	n/a	WORD	306019	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP267	ltpFR	7	1	0	PASTRY	1022	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
615.05	n/a	START	307525	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
616.254	n/a	PROB	308127	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	12	1	5	6	n/a	n/a	n/a	n/a	n/a
618.406	n/a	PROB	309203	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	12	8	1	3	n/a	n/a	n/a	n/a	n/a
620.502	n/a	PROB	310251	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	9	5	3	1	n/a	n/a	n/a	n/a	n/a
622.028	n/a	STOP	311014	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
623.978	n/a	WORD	311989	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP267	ltpFR	7	1	0	CHEMICAL	291	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
626.996	n/a	START	313498	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
628.166	n/a	PROB	314083	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	16	5	7	4	n/a	n/a	n/a	n/a	n/a
630.436	n/a	PROB	315218	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	14	1	6	5	n/a	n/a	n/a	n/a	n/a
632.494	n/a	PROB	316247	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	14	1	9	4	n/a	n/a	n/a	n/a	n/a
634.356	n/a	STOP	317178	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
635.928	n/a	WORD	317964	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP267	ltpFR	7	1	0	REFRIGERATOR	1179	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
638.94	n/a	START	319470	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
639.828	n/a	PROB	319914	n/a	LTP267	ltpFR	7	n/a	n/a	n/a	n/a	n/a	n/a	11	2	1	8	n/a	n/a	n/a	n/a	n/a
