onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	answer	test_x	test_y	test_z	color_b	color_g	color_r	case	font
279.06	n/a	SESS_START	139530	n/a	LTP085	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
302.124	n/a	START	151062	n/a	LTP085	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
302.148	n/a	PROB	151074	n/a	LTP085	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	18	4	5	9	n/a	n/a	n/a	n/a	n/a
304.398	n/a	PROB	152199	n/a	LTP085	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	21	6	7	8	n/a	n/a	n/a	n/a	n/a
307.648	n/a	PROB	153824	n/a	LTP085	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	12	6	2	4	n/a	n/a	n/a	n/a	n/a
309.548	n/a	PROB	154774	n/a	LTP085	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	23	9	8	6	n/a	n/a	n/a	n/a	n/a
313.214	n/a	PROB	156607	n/a	LTP085	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	18	8	9	1	n/a	n/a	n/a	n/a	n/a
314.708	n/a	PROB	157354	n/a	LTP085	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	15	7	5	3	n/a	n/a	n/a	n/a	n/a
316.832	n/a	PROB	158416	n/a	LTP085	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	18	7	2	9	n/a	n/a	n/a	n/a	n/a
318.872	n/a	PROB	159436	n/a	LTP085	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	8	4	2	2	n/a	n/a	n/a	n/a	n/a
321.042	n/a	STOP	160521	n/a	LTP085	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
343.372	n/a	WORD	171686	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	11	1	1	JURY	766	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
347.454	n/a	WORD	173727	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	11	1	1	CLAM	315	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
351.346	n/a	WORD	175673	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	11	1	1	BABY	64	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
355.456	n/a	WORD	177728	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	11	1	0	VIOLA	1570	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
359.396	n/a	WORD	179698	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	11	1	0	FLOWER	584	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
363.288	n/a	WORD	181644	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	11	1	1	LILY	821	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
367.23	n/a	WORD	183615	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	11	1	1	VAN	1548	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
371.104	n/a	WORD	185552	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	11	1	0	BLOSSOM	138	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
375.022	n/a	WORD	187511	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	11	1	0	GAVEL	627	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
379.004	n/a	WORD	189502	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	11	1	0	ATTIRE	57	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
383.062	n/a	WORD	191531	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	11	1	0	TAG	1429	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
387.078	n/a	WORD	193539	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	11	1	0	BENCH	121	n/a	1	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
391.128	n/a	WORD	195564	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	11	1	0	RACCOON	1153	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
395.07	n/a	WORD	197535	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	11	1	1	LAKE	796	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
399.02	n/a	WORD	199510	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	11	1	1	BARREL	91	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
403.086	n/a	WORD	201543	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	11	1	1	TURTLE	1522	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
406.086	n/a	START	203043	n/a	LTP085	ltpFR	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
