mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
0	SESS_START	n/a	LTP249	ltpFR2	10	n/a	n/a	n/a	n/a	n/a	0	0	0
14595	START	n/a	LTP249	ltpFR2	10	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
14628	PROB	n/a	LTP249	ltpFR2	10	n/a	n/a	n/a	-1	12	5	1	6
15710	PROB	n/a	LTP249	ltpFR2	10	n/a	n/a	n/a	-1	14	6	2	6
16791	PROB	n/a	LTP249	ltpFR2	10	n/a	n/a	n/a	-1	18	5	8	5
18322	PROB	n/a	LTP249	ltpFR2	10	n/a	n/a	n/a	-1	16	6	6	4
19371	PROB	n/a	LTP249	ltpFR2	10	n/a	n/a	n/a	-1	12	3	1	8
20369	PROB	n/a	LTP249	ltpFR2	10	n/a	n/a	n/a	-1	12	5	1	6
21451	PROB	n/a	LTP249	ltpFR2	10	n/a	n/a	n/a	-1	18	7	2	9
22649	PROB	n/a	LTP249	ltpFR2	10	n/a	n/a	n/a	-1	1	1	2	5
23664	PROB	n/a	LTP249	ltpFR2	10	n/a	n/a	n/a	-1	8	6	1	3
23914	PROB	n/a	LTP249	ltpFR2	10	n/a	n/a	n/a	-1	14	1	5	8
25182	STOP	n/a	LTP249	ltpFR2	10	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
61157	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	10	1	LIPSTICK	829	n/a	n/a	0	0	0
63721	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	10	1	EYELASH	546	n/a	n/a	0	0	0
66283	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	10	1	DENTIST	447	n/a	n/a	0	0	0
69013	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	10	1	CHEMIST	292	n/a	n/a	0	0	0
71626	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	10	1	REBEL	1172	n/a	n/a	0	0	0
74372	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	10	1	FEMALE	559	n/a	n/a	0	0	0
77117	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	10	1	CITRUS	313	n/a	n/a	0	0	0
79831	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	10	1	ULCER	1533	n/a	n/a	0	0	0
82560	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	10	1	COD	340	n/a	n/a	0	0	0
85238	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	10	1	CORAL	378	n/a	n/a	0	0	0
87819	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	10	1	HATCHET	691	n/a	n/a	0	0	0
90365	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	10	1	BASEMENT	94	n/a	n/a	0	0	0
93143	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	10	1	GARLIC	624	n/a	n/a	0	0	0
95873	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	10	1	MUMMY	932	n/a	n/a	0	0	0
98652	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	10	1	CELLAR	267	n/a	n/a	0	0	0
101264	WORD	wordpools/wasnorm_wordpool_576.txt	LTP249	ltpFR2	10	1	HOOD	714	n/a	n/a	0	0	0
