mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	answer	test_x	test_y	test_z	color_r	color_g	color_b	case	font
0	SESS_START	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	0	2	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
22838	START	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22863	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	13	3	3	7	n/a	n/a	n/a	n/a	n/a
25063	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	7	3	6	n/a	n/a	n/a	n/a	n/a
26480	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19	7	9	3	n/a	n/a	n/a	n/a	n/a
28330	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	10	1	5	4	n/a	n/a	n/a	n/a	n/a
29971	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	13	2	7	4	n/a	n/a	n/a	n/a	n/a
31846	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	14	3	2	9	n/a	n/a	n/a	n/a	n/a
33795	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	8	2	5	1	n/a	n/a	n/a	n/a	n/a
35396	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	21	6	8	7	n/a	n/a	n/a	n/a	n/a
37354	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	21	7	6	8	n/a	n/a	n/a	n/a	n/a
38828	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7	4	2	1	n/a	n/a	n/a	n/a	n/a
42645	STOP	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
61902	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	BEAST	108	0	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
65951	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	BATH	98	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
70118	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	HOOK	715	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
74242	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	BROTHER	179	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
78150	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	MOTHER	921	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
82150	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	LOBSTER	837	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
85975	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	BANKER	84	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
89816	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	CASH	252	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
93709	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	RAFT	1159	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
97757	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	COTTON	385	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
101600	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	LEOPARD	812	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
105757	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	FISH	571	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
109815	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	SCALPEL	1243	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
114023	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	FOLDER	588	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
118122	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	EDITOR	516	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
121947	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	ROUGE	1213	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
124955	START	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
125922	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	6	5	7	n/a	n/a	n/a	n/a	n/a
129564	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18	5	7	6	n/a	n/a	n/a	n/a	n/a
132868	STOP	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
134780	REC_START	n/a	LTP085	ltpFR	13	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
136915	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	SCALPEL	1243	n/a	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
137977	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	FOLDER	588	n/a	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
139339	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	FISH	571	n/a	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
140402	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	LOBSTER	837	n/a	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
141490	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	LEOPARD	812	n/a	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
143066	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	BEAST	108	n/a	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
147296	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	EDITOR	516	n/a	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
149402	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	BATH	98	n/a	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
150509	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	RAFT	1159	n/a	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
151976	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	CASH	252	n/a	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
154315	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	MOTHER	921	n/a	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
155697	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	BROTHER	179	n/a	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
166538	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	SCALPEL	1243	n/a	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
191890	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	1	1	ROUGE	1213	n/a	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
211182	START	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
212683	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	17	4	6	7	n/a	n/a	n/a	n/a	n/a
215674	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19	7	3	9	n/a	n/a	n/a	n/a	n/a
217732	STOP	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
220349	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	2	1	HEAD	695	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
223358	START	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
224374	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5	1	3	1	n/a	n/a	n/a	n/a	n/a
225898	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11	2	8	1	n/a	n/a	n/a	n/a	n/a
227532	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5	1	3	1	n/a	n/a	n/a	n/a	n/a
228657	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7	4	1	2	n/a	n/a	n/a	n/a	n/a
230772	STOP	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
232298	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	2	1	WILDERNESS	1610	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
235307	START	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
236298	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	13	8	4	1	n/a	n/a	n/a	n/a	n/a
238314	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	10	2	2	6	n/a	n/a	n/a	n/a	n/a
240306	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	13	5	6	2	n/a	n/a	n/a	n/a	n/a
241948	STOP	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
244238	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	2	1	TWIG	1527	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
247246	START	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
248414	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7	1	1	5	n/a	n/a	n/a	n/a	n/a
249996	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	20	5	6	9	n/a	n/a	n/a	n/a	n/a
251962	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18	6	3	9	n/a	n/a	n/a	n/a	n/a
254052	STOP	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
256413	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	2	1	SEA	1259	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
259422	START	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
260438	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	21	6	6	9	n/a	n/a	n/a	n/a	n/a
263354	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	21	9	3	9	n/a	n/a	n/a	n/a	n/a
267421	STOP	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
268278	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	2	1	SALMON	1227	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
271286	START	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
272211	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19	5	9	5	n/a	n/a	n/a	n/a	n/a
273744	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11	5	2	4	n/a	n/a	n/a	n/a	n/a
276077	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	8	3	3	2	n/a	n/a	n/a	n/a	n/a
277924	STOP	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
280370	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	2	1	BLANKET	135	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
283378	START	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
284378	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	20	7	6	9	n/a	n/a	n/a	n/a	n/a
287519	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	13	5	2	6	n/a	n/a	n/a	n/a	n/a
289900	STOP	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
292427	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	2	1	POLYESTER	1100	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
295435	START	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
296310	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	15	8	4	3	n/a	n/a	n/a	n/a	n/a
298276	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5	3	1	1	n/a	n/a	n/a	n/a	n/a
299759	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11	2	3	4	n/a	n/a	n/a	n/a	n/a
301792	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	8	7	1	n/a	n/a	n/a	n/a	n/a
303292	STOP	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
304526	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	2	1	DASHBOARD	441	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
307535	START	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
308584	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	23	5	9	9	n/a	n/a	n/a	n/a	n/a
310833	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	15	3	9	3	n/a	n/a	n/a	n/a	n/a
313191	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19	7	5	7	n/a	n/a	n/a	n/a	n/a
314876	STOP	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
316575	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	2	1	FEATHER	557	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
319584	START	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
320575	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	17	4	9	4	n/a	n/a	n/a	n/a	n/a
322666	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11	3	6	2	n/a	n/a	n/a	n/a	n/a
324757	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	2	7	3	n/a	n/a	n/a	n/a	n/a
325998	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7	3	3	1	n/a	n/a	n/a	n/a	n/a
327541	STOP	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
328566	WORD	wordpools/wasnorm_wordpool.txt	LTP085	ltpFR	13	2	1	TRAITOR	1495	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
331574	START	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
332499	PROB	n/a	LTP085	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	22	8	8	6	n/a	n/a	n/a	n/a	n/a
