onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	color_b	color_g	color_r	case	font
230.088	n/a	SESS_START	115044	n/a	LTP117	ltpFR	18	n/a	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
294.034	n/a	WORD	147017	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	1	COMMUNITY	356	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
297.996	n/a	WORD	148998	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	1	HOOD	714	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
301.95	n/a	WORD	150975	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	1	DOLPHIN	483	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
305.828	n/a	WORD	152914	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	0	FIN	566	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
309.648	n/a	WORD	154824	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	0	TABLET	1427	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
313.47	n/a	WORD	156735	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	0	BUNNY	198	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
317.39	n/a	WORD	158695	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	0	FLAG	573	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
321.452	n/a	WORD	160726	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	1	TORCH	1484	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
325.382	n/a	WORD	162691	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	1	AUDIENCE	59	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
329.476	n/a	WORD	164738	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	1	SOCIETY	1338	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
333.646	n/a	WORD	166823	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	0	MAGICIAN	854	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
337.816	n/a	WORD	168908	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	0	MISSILE	900	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
341.696	n/a	WORD	170848	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	0	BRIDE	173	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
345.84	n/a	WORD	172920	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	0	WICK	1607	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
350.002	n/a	WORD	175001	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	1	PAINT	1003	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
353.822	n/a	WORD	176911	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	1	SCENERY	1247	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
359.566	n/a	REC_START	179783	n/a	LTP117	ltpFR	18	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
359.9	n/a	REC_WORD	179950	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	0	MISSILE	900	n/a	1	n/a	n/a	n/a	n/a	n/a
360.48	n/a	REC_WORD	180240	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	0	BRIDE	173	n/a	1	n/a	n/a	n/a	n/a	n/a
361.078	n/a	REC_WORD	180539	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	0	WICK	1607	n/a	1	n/a	n/a	n/a	n/a	n/a
361.578	n/a	REC_WORD	180789	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	1	PAINT	1003	n/a	0	n/a	n/a	n/a	n/a	n/a
362.12	n/a	REC_WORD	181060	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	1	SCENERY	1247	n/a	0	n/a	n/a	n/a	n/a	n/a
364.87	n/a	REC_WORD	182435	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	1	COMMUNITY	356	n/a	0	n/a	n/a	n/a	n/a	n/a
366.036	n/a	REC_WORD	183018	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	1	HOOD	714	n/a	0	n/a	n/a	n/a	n/a	n/a
367.006	n/a	REC_WORD	183503	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	1	DOLPHIN	483	n/a	0	n/a	n/a	n/a	n/a	n/a
367.778	n/a	REC_WORD	183889	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	0	FIN	566	n/a	1	n/a	n/a	n/a	n/a	n/a
368.822	n/a	REC_WORD	184411	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	0	TABLET	1427	n/a	1	n/a	n/a	n/a	n/a	n/a
372.274	n/a	REC_WORD	186137	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	0	MAGICIAN	854	n/a	1	n/a	n/a	n/a	n/a	n/a
374.12	n/a	REC_WORD	187060	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	n/a	RABBIT	1152	n/a	n/a	n/a	n/a	n/a	n/a	n/a
375.106	n/a	REC_WORD	187553	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	0	BUNNY	198	n/a	1	n/a	n/a	n/a	n/a	n/a
377.546	n/a	REC_WORD	188773	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	1	TORCH	1484	n/a	0	n/a	n/a	n/a	n/a	n/a
379.148	n/a	REC_WORD	189574	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	0	FLAG	573	n/a	1	n/a	n/a	n/a	n/a	n/a
381.038	n/a	REC_WORD	190519	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	1	SOCIETY	1338	n/a	0	n/a	n/a	n/a	n/a	n/a
389.31	n/a	REC_WORD	194655	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	1	AUDIENCE	59	n/a	0	n/a	n/a	n/a	n/a	n/a
415.466	n/a	REC_WORD	207733	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	1	DOLPHIN	483	n/a	0	n/a	n/a	n/a	n/a	n/a
416.252	n/a	REC_WORD	208126	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	1	0	FIN	566	n/a	1	n/a	n/a	n/a	n/a	n/a
468.492	n/a	WORD	234246	wordpools/wasnorm_wordpool.txt	LTP117	ltpFR	18	2	0	CURB	426	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/zerothre.ttf
