mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	color_b	color_g	color_r	case	font
0	SESS_START	n/a	LTP134	ltpFR	2	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a
69085	WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	0	INFANT	737	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
73080	WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	0	DIAPER	459	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
77059	WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	0	CABIN	211	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
81246	WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	0	TORTOISE	1486	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
85066	WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	0	LIP	828	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
89153	WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	1	JUGGLER	763	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
93331	WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	1	CARNIVAL	245	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
97509	WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	1	SNORKEL	1336	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
101488	WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	1	TERMINAL	1450	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
105550	WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	1	DOLL	481	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
109529	WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	0	KEYBOARD	774	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
113358	WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	0	TRANSPLANT	1496	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
117453	WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	0	TOOTHBRUSH	1482	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
121623	WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	1	LEADER	807	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
125610	WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	1	SPONGE	1355	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
129639	WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	1	POWDER	1117	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
135391	REC_START	n/a	LTP134	ltpFR	2	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
137750	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	1	LEADER	807	n/a	0	n/a	n/a	n/a	n/a	n/a
138947	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	1	SPONGE	1355	n/a	0	n/a	n/a	n/a	n/a	n/a
141871	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	1	POWDER	1117	n/a	0	n/a	n/a	n/a	n/a	n/a
144161	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	0	INFANT	737	n/a	1	n/a	n/a	n/a	n/a	n/a
145802	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	0	DIAPER	459	n/a	0	n/a	n/a	n/a	n/a	n/a
147583	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	0	CABIN	211	n/a	1	n/a	n/a	n/a	n/a	n/a
149863	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	0	TORTOISE	1486	n/a	1	n/a	n/a	n/a	n/a	n/a
156567	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	1	TERMINAL	1450	n/a	0	n/a	n/a	n/a	n/a	n/a
159576	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	1	JUGGLER	763	n/a	1	n/a	n/a	n/a	n/a	n/a
166680	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	0	LIP	828	n/a	0	n/a	n/a	n/a	n/a	n/a
183367	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	1	n/a	PENCIL	1042	n/a	n/a	n/a	n/a	n/a	n/a	n/a
230115	WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	2	1	RANCH	1166	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
233977	WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	2	1	POSSUM	1112	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
238006	WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	2	0	ALBUM	14	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
241827	WORD	wordpools/wasnorm_wordpool.txt	LTP134	ltpFR	2	2	0	KNUCKLE	789	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
