mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
0	SESS_START	n/a	LTP195	ltpFR	2	n/a	n/a	n/a	n/a	1	2	n/a	n/a	n/a	n/a	n/a	n/a
51725	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP195	ltpFR	2	1	1	MOSQUITO	917	0	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
55644	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP195	ltpFR	2	1	1	DENIM	446	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
59856	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP195	ltpFR	2	1	0	CREW	406	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
63742	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP195	ltpFR	2	1	0	PANTHER	1009	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
67952	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP195	ltpFR	2	1	0	BROTHER	179	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
72119	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP195	ltpFR	2	1	0	DAUGHTER	442	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
76251	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP195	ltpFR	2	1	0	SAILOR	1223	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
80249	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP195	ltpFR	2	1	1	OUTFIT	988	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
84465	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP195	ltpFR	2	1	1	DINNER	468	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
88480	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP195	ltpFR	2	1	1	COLESLAW	344	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
92629	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP195	ltpFR	2	1	0	ANIMAL	23	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
96711	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP195	ltpFR	2	1	0	HANDBAG	684	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
100911	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP195	ltpFR	2	1	0	BLACKBERRY	132	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
104875	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP195	ltpFR	2	1	1	GORILLA	650	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
108796	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP195	ltpFR	2	1	1	HOOK	715	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
112638	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP195	ltpFR	2	1	1	TROUT	1511	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
118545	REC_START	n/a	LTP195	ltpFR	2	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
119637	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP195	ltpFR	2	1	1	TROUT	1511	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
121209	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP195	ltpFR	2	1	1	MOSQUITO	917	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
123398	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP195	ltpFR	2	1	1	DENIM	446	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
125150	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP195	ltpFR	2	1	1	GORILLA	650	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
