onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
247.65	n/a	SESS_START	123825	n/a	LTP125	ltpFR	17	n/a	n/a	n/a	n/a	0	3	n/a	n/a	n/a	n/a	n/a	n/a
305.0	n/a	WORD	152500	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	0	HAMBURGER	679	1	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
309.136	n/a	WORD	154568	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	0	BANQUET	86	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
312.95	n/a	WORD	156475	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	0	SLEIGH	1325	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
317.102	n/a	WORD	158551	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	0	ELF	525	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
320.982	n/a	WORD	160491	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	1	SEAGULL	1261	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
324.978	n/a	WORD	162489	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	1	ROBBER	1197	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
329.048	n/a	WORD	164524	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	1	JAM	748	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
333.15	n/a	WORD	166575	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	1	CONSOLE	364	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
337.328	n/a	WORD	168664	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	0	VAN	1548	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
341.174	n/a	WORD	170587	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	0	PEN	1041	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
345.012	n/a	WORD	172506	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	1	CAGE	218	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
349.19	n/a	WORD	174595	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	1	BANDIT	81	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
353.276	n/a	WORD	176638	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	1	PEARL	1034	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
357.49	n/a	WORD	178745	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	1	SOCIETY	1338	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
361.434	n/a	WORD	180717	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	0	NITROGEN	954	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
365.354	n/a	WORD	182677	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	0	NURSE	963	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
371.14	n/a	REC_START	185570	n/a	LTP125	ltpFR	17	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
371.822	n/a	REC_WORD	185911	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	1	SOCIETY	1338	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
372.92	n/a	REC_WORD	186460	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	0	NITROGEN	954	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
373.968	n/a	REC_WORD	186984	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	0	NURSE	963	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
375.026	n/a	REC_WORD	187513	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	0	PEN	1041	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
375.764	n/a	REC_WORD	187882	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	1	ROBBER	1197	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
377.006	n/a	REC_WORD	188503	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	1	BANDIT	81	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
377.734	n/a	REC_WORD	188867	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	1	SEAGULL	1261	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
378.802	n/a	REC_WORD	189401	wordpools/wasnorm_wordpool.txt	LTP125	ltpFR	17	1	1	CONSOLE	364	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
