mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
0	SESS_START	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	n/a	n/a	0	0	0
85197	START	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
85227	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	-1	10	3	4	3
90342	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	-1	17	8	7	2
97196	STOP	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
218149	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	TRACTOR	1493	n/a	n/a	0	0	0
220964	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	THREAD	1460	n/a	n/a	0	0	0
223530	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	AUTHOR	61	n/a	n/a	0	0	0
226195	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	THIEF	1456	n/a	n/a	0	0	0
228811	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	KETCHUP	771	n/a	n/a	0	0	0
231276	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	GROUND	666	n/a	n/a	0	0	0
234058	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	ROD	1203	n/a	n/a	0	0	0
236757	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	YARN	1631	n/a	n/a	0	0	0
239439	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	DONOR	485	n/a	n/a	0	0	0
242205	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	MONEY	908	n/a	n/a	0	0	0
244787	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	PARENT	1013	n/a	n/a	0	0	0
247502	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	KEEPER	769	n/a	n/a	0	0	0
250268	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	MISTER	901	n/a	n/a	0	0	0
252766	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	CHEST	295	n/a	n/a	0	0	0
255232	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	CLOCK	325	n/a	n/a	0	0	0
257797	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	VICTIM	1562	n/a	n/a	0	0	0
260230	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	HATCHET	691	n/a	n/a	0	0	0
262846	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	WRENCH	1625	n/a	n/a	0	0	0
265644	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	POISON	1096	n/a	n/a	0	0	0
268243	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	MAILMAN	858	n/a	n/a	0	0	0
270991	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	POSTAGE	1113	n/a	n/a	0	0	0
273707	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	BRANDY	169	n/a	n/a	0	0	0
276422	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	LIZARD	834	n/a	n/a	0	0	0
279188	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	PLAYGROUND	1087	n/a	n/a	0	0	0
280804	START	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
281874	DISTRACTOR	n/a	LTP377	ltpFR2	0	1	n/a	n/a	n/a	n/a	0	0	0
281904	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	1	24	9	8	7
286218	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	1	16	5	8	3
289733	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	1	8	4	1	3
293797	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	1	13	9	3	1
296429	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	1	10	3	6	1
299028	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	1	13	6	1	6
301061	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	1	9	5	2	2
303594	STOP	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
306559	REC_START	n/a	LTP377	ltpFR2	0	1	n/a	n/a	n/a	n/a	0	0	0
310491	REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	<>	-1	n/a	n/a	0	0	0
311491	REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	<>	-1	n/a	n/a	0	0	0
314854	REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	<>	-1	n/a	n/a	0	0	0
315961	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	TRACTOR	1493	n/a	n/a	0	0	0
319472	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	GROUND	666	n/a	n/a	0	0	0
321093	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	DONOR	485	n/a	n/a	0	0	0
327147	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	WRENCH	1625	n/a	n/a	0	0	0
334049	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	PLAYGROUND	1087	n/a	n/a	0	0	0
335049	REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	<>	-1	n/a	n/a	0	0	0
337677	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	SWING	1421	n/a	n/a	0	0	0
351705	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	1	MONEY	908	n/a	n/a	0	0	0
441379	DISTRACTOR	n/a	LTP377	ltpFR2	0	2	n/a	n/a	n/a	n/a	0	0	0
441379	START	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
441396	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	2	17	3	8	6
445077	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	2	20	7	6	7
447410	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	2	11	4	3	4
450092	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	2	17	4	3	9
454256	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	2	16	8	2	6
457505	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	2	15	6	1	8
460487	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	2	21	8	4	9
465379	STOP	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
466251	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	TILE	1468	n/a	n/a	0	0	0
468999	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	BRANCH	168	n/a	n/a	0	0	0
471816	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	TWEEZERS	1526	n/a	n/a	0	0	0
474330	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	FOREHEAD	592	n/a	n/a	0	0	0
477046	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	CRAB	397	n/a	n/a	0	0	0
479862	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	SODA	1341	n/a	n/a	0	0	0
482443	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	JUDGE	761	n/a	n/a	0	0	0
484927	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	GAVEL	627	n/a	n/a	0	0	0
487408	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	PIANO	1057	n/a	n/a	0	0	0
490223	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	STATUE	1374	n/a	n/a	0	0	0
492805	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	SMOG	1330	n/a	n/a	0	0	0
495287	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	CEILING	265	n/a	n/a	0	0	0
497736	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	TYPIST	1532	n/a	n/a	0	0	0
500402	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	QUEEN	1149	n/a	n/a	0	0	0
503134	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	TWIG	1527	n/a	n/a	0	0	0
505616	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	SCULPTURE	1258	n/a	n/a	0	0	0
508048	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	TOMBSTONE	1478	n/a	n/a	0	0	0
510764	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	PALACE	1006	n/a	n/a	0	0	0
513579	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	SLOPE	1328	n/a	n/a	0	0	0
516061	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	LADDER	793	n/a	n/a	0	0	0
518877	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	BASEMENT	94	n/a	n/a	0	0	0
521492	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	CRATER	400	n/a	n/a	0	0	0
524074	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	MAPLE	866	n/a	n/a	0	0	0
526739	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	BACKBONE	66	n/a	n/a	0	0	0
528356	START	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
529272	DISTRACTOR	n/a	LTP377	ltpFR2	0	2	n/a	n/a	n/a	n/a	0	0	0
529288	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	3	19	3	3	8
533037	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	3	22	8	6	8
537401	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	3	21	7	5	9
541166	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	3	16	8	5	3
543665	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	3	18	1	8	9
546097	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	3	10	1	1	8
547930	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	3	17	4	6	7
551859	STOP	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
554194	REC_START	n/a	LTP377	ltpFR2	0	2	n/a	n/a	n/a	n/a	0	0	0
555258	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	QUEEN	1149	n/a	n/a	0	0	0
557934	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	BACKBONE	66	n/a	n/a	0	0	0
566223	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	TILE	1468	n/a	n/a	0	0	0
569912	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	FOREHEAD	592	n/a	n/a	0	0	0
570912	REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	<>	-1	n/a	n/a	0	0	0
573005	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	TWEEZERS	1526	n/a	n/a	0	0	0
576134	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	JUDGE	761	n/a	n/a	0	0	0
579705	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	GAVEL	627	n/a	n/a	0	0	0
598541	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	PALACE	1006	n/a	n/a	0	0	0
599541	REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	2	<>	-1	n/a	n/a	0	0	0
644618	DISTRACTOR	n/a	LTP377	ltpFR2	0	3	n/a	n/a	n/a	n/a	0	0	0
644618	START	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
644635	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	4	17	9	2	6
648766	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	4	14	1	6	7
651082	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	4	17	7	9	1
653381	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	4	19	8	9	2
656046	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	4	7	4	1	2
657930	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	4	8	2	1	5
659944	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	4	26	9	9	8
662360	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	4	15	4	5	6
664942	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	4	12	2	3	7
667342	STOP	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
669790	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	ELBOW	520	n/a	n/a	0	0	0
672305	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	HOUND	724	n/a	n/a	0	0	0
674754	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	CELLAR	267	n/a	n/a	0	0	0
677553	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	JELLY	755	n/a	n/a	0	0	0
680335	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	LOVER	846	n/a	n/a	0	0	0
682918	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	FOOTBALL	591	n/a	n/a	0	0	0
685732	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	ARMY	39	n/a	n/a	0	0	0
688298	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	COCKTAIL	338	n/a	n/a	0	0	0
690797	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	PIGMENT	1066	n/a	n/a	0	0	0
693412	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	ROBIN	1199	n/a	n/a	0	0	0
695961	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	ISLAND	745	n/a	n/a	0	0	0
698593	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	ANKLE	24	n/a	n/a	0	0	0
701409	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	POSSUM	1112	n/a	n/a	0	0	0
704224	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	WARDROBE	1587	n/a	n/a	0	0	0
706956	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	GANGSTER	620	n/a	n/a	0	0	0
709688	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	RADISH	1158	n/a	n/a	0	0	0
712287	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	LETTUCE	814	n/a	n/a	0	0	0
715036	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	TRENCH	1503	n/a	n/a	0	0	0
717819	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	PARTNER	1017	n/a	n/a	0	0	0
720433	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	SUMMIT	1405	n/a	n/a	0	0	0
723132	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	CLIMBER	323	n/a	n/a	0	0	0
725882	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	POWDER	1117	n/a	n/a	0	0	0
728313	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	KLEENEX	782	n/a	n/a	0	0	0
730795	WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	PARSLEY	1016	n/a	n/a	0	0	0
732412	START	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	5	n/a	n/a	n/a	n/a
733609	DISTRACTOR	n/a	LTP377	ltpFR2	0	3	n/a	n/a	n/a	n/a	0	0	0
733627	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	5	21	6	9	6
738974	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	5	17	7	6	4
740974	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	5	15	7	7	1
742606	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	5	13	5	6	2
745288	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	5	22	8	5	9
748887	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	5	13	2	4	7
751002	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	5	5	2	2	1
752452	PROB	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	5	14	5	7	2
756411	STOP	n/a	LTP377	ltpFR2	0	n/a	n/a	n/a	5	n/a	n/a	n/a	n/a
758316	REC_START	n/a	LTP377	ltpFR2	0	3	n/a	n/a	n/a	n/a	0	0	0
759493	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	ELBOW	520	n/a	n/a	0	0	0
762523	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	PIGMENT	1066	n/a	n/a	0	0	0
763523	REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP377	ltpFR2	0	3	<>	-1	n/a	n/a	0	0	0
