mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	answer	test_x	test_y	test_z	color_r	color_g	color_b	case	font
0	SESS_START	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
22682	START	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22706	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19	3	7	9	n/a	n/a	n/a	n/a	n/a
24845	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	21	8	7	6	n/a	n/a	n/a	n/a	n/a
26459	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19	3	7	9	n/a	n/a	n/a	n/a	n/a
27892	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18	5	7	6	n/a	n/a	n/a	n/a	n/a
29372	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	15	9	2	4	n/a	n/a	n/a	n/a	n/a
31246	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	13	6	1	6	n/a	n/a	n/a	n/a	n/a
32519	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	1	9	6	n/a	n/a	n/a	n/a	n/a
33727	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	17	3	7	7	n/a	n/a	n/a	n/a	n/a
35366	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	6	5	1	n/a	n/a	n/a	n/a	n/a
36539	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	20	8	5	7	n/a	n/a	n/a	n/a	n/a
39411	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	5	4	7	n/a	n/a	n/a	n/a	n/a
41093	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	22	9	9	4	n/a	n/a	n/a	n/a	n/a
42565	STOP	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
58248	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	FRUIT	610	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
62260	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	OUTFIT	988	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
66256	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	SICKLE	1302	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
70218	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	INDIAN	736	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
74329	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	HANGER	687	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
78242	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	PIE	1062	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
82104	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	COMET	353	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
86024	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	PARROT	1015	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
89986	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	ZUCCHINI	1638	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
94040	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	SILVERWARE	1308	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
98219	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	CUSTOMER	430	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
102114	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	BANQUET	86	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
105960	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	PLATE	1086	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
109988	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	PRESIDENT	1121	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
113875	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	COMMANDER	354	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
117704	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	VENUS	1557	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
120709	START	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
121565	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	46	6	4	6	n/a	n/a	n/a	n/a	n/a
123313	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	22	9	6	7	n/a	n/a	n/a	n/a	n/a
126443	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	15	2	9	4	n/a	n/a	n/a	n/a	n/a
127734	STOP	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
130640	REC_START	n/a	LTP104	ltpFR	10	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
131972	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	PRESIDENT	1121	n/a	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
133204	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	COMMANDER	354	n/a	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
134745	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	BANQUET	86	n/a	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
136157	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	PLATE	1086	n/a	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
137424	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	ZUCCHINI	1638	n/a	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
139106	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	PIE	1062	n/a	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
140532	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	SILVERWARE	1308	n/a	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
144408	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	HANGER	687	n/a	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
145596	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	SICKLE	1302	n/a	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
146868	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	FRUIT	610	n/a	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
149143	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	0	INDIAN	736	n/a	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
174503	REC_WORD_VV	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	1	n/a	<>	-1	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
209781	START	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
211287	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	20	9	5	6	n/a	n/a	n/a	n/a	n/a
217781	STOP	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
218903	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	2	0	ANIMAL	23	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
221909	START	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
223098	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	9	2	5	n/a	n/a	n/a	n/a	n/a
226195	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	15	3	7	5	n/a	n/a	n/a	n/a	n/a
227451	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	17	9	6	2	n/a	n/a	n/a	n/a	n/a
229325	STOP	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
230989	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	2	0	SWATTER	1418	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
233995	START	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
235001	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19	4	7	8	n/a	n/a	n/a	n/a	n/a
236733	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	15	2	7	4	n/a	n/a	n/a	n/a	n/a
238239	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	7	1	8	n/a	n/a	n/a	n/a	n/a
239687	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	13	9	2	1	n/a	n/a	n/a	n/a	n/a
240982	STOP	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
243117	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	2	1	TERMITE	1451	n/a	n/a	1	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
246122	START	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
247287	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18	7	9	4	n/a	n/a	n/a	n/a	n/a
249533	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	8	5	3	n/a	n/a	n/a	n/a	n/a
252098	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	13	7	4	2	n/a	n/a	n/a	n/a	n/a
253710	STOP	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
255294	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	2	1	CAMEL	223	n/a	n/a	1	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
258300	START	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
259489	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	22	7	7	8	n/a	n/a	n/a	n/a	n/a
262819	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18	7	9	2	n/a	n/a	n/a	n/a	n/a
265030	STOP	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
267164	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	2	1	BIOLOGIST	128	n/a	n/a	1	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
270169	START	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
271308	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	21	9	9	3	n/a	n/a	n/a	n/a	n/a
273165	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5	3	1	1	n/a	n/a	n/a	n/a	n/a
274214	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	14	6	1	7	n/a	n/a	n/a	n/a	n/a
275704	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	13	1	4	8	n/a	n/a	n/a	n/a	n/a
277094	STOP	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
279058	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	2	1	FUNGUS	614	n/a	n/a	1	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
282064	START	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
282954	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	14	3	7	4	n/a	n/a	n/a	n/a	n/a
284161	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18	5	4	8	n/a	n/a	n/a	n/a	n/a
285517	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	10	8	1	1	n/a	n/a	n/a	n/a	n/a
287132	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	10	2	5	3	n/a	n/a	n/a	n/a	n/a
289437	STOP	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
291011	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	2	1	BANKER	84	n/a	n/a	1	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
294017	START	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
295098	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7	3	2	3	n/a	n/a	n/a	n/a	n/a
296470	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	6	9	1	n/a	n/a	n/a	n/a	n/a
297870	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11	5	3	3	n/a	n/a	n/a	n/a	n/a
300126	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	9	6	1	n/a	n/a	n/a	n/a	n/a
301710	STOP	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
303055	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	2	1	WALLET	1583	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
306061	START	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
307201	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	17	9	4	4	n/a	n/a	n/a	n/a	n/a
309140	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	17	1	7	9	n/a	n/a	n/a	n/a	n/a
310747	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18	4	7	7	n/a	n/a	n/a	n/a	n/a
312120	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	13	5	4	4	n/a	n/a	n/a	n/a	n/a
313678	STOP	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
315067	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	2	0	CIGAR	308	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
318072	START	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
318904	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	8	7	1	n/a	n/a	n/a	n/a	n/a
320309	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	5	4	7	n/a	n/a	n/a	n/a	n/a
322017	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19	7	6	6	n/a	n/a	n/a	n/a	n/a
323732	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11	1	2	8	n/a	n/a	n/a	n/a	n/a
325318	STOP	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
327261	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	2	0	HAMMOCK	681	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
330266	START	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
331298	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19	8	8	3	n/a	n/a	n/a	n/a	n/a
332621	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	5	4	3	n/a	n/a	n/a	n/a	n/a
333936	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18	2	8	8	n/a	n/a	n/a	n/a	n/a
335168	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19	6	6	7	n/a	n/a	n/a	n/a	n/a
336838	STOP	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
339130	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	2	1	REEF	1177	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
342136	START	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
342992	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18	6	8	4	n/a	n/a	n/a	n/a	n/a
345048	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7	3	2	2	n/a	n/a	n/a	n/a	n/a
347254	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11	4	1	6	n/a	n/a	n/a	n/a	n/a
348790	STOP	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
351025	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	2	1	BRANDY	169	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
354030	START	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
355170	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	20	5	7	8	n/a	n/a	n/a	n/a	n/a
358565	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	17	3	7	7	n/a	n/a	n/a	n/a	n/a
359781	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	2	4	6	n/a	n/a	n/a	n/a	n/a
361022	STOP	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
362944	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	2	0	CLOSET	326	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
365949	START	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
366840	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	10	2	2	6	n/a	n/a	n/a	n/a	n/a
368578	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	15	6	8	1	n/a	n/a	n/a	n/a	n/a
370559	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11	4	5	2	n/a	n/a	n/a	n/a	n/a
371984	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11	9	1	1	n/a	n/a	n/a	n/a	n/a
373014	STOP	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
374830	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	2	0	ANT	25	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
377836	START	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
378676	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	1	6	9	n/a	n/a	n/a	n/a	n/a
380498	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	15	8	5	2	n/a	n/a	n/a	n/a	n/a
382596	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	17	8	4	5	n/a	n/a	n/a	n/a	n/a
385836	STOP	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
386850	WORD	wordpools/wasnorm_wordpool.txt	LTP104	ltpFR	10	2	0	BROOK	177	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
389855	START	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
390829	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	3	2	7	n/a	n/a	n/a	n/a	n/a
392559	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7	1	3	3	n/a	n/a	n/a	n/a	n/a
394133	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	1	3	8	n/a	n/a	n/a	n/a	n/a
395564	PROB	n/a	LTP104	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	6	5	1	n/a	n/a	n/a	n/a	n/a
