mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
0	SESS_START	n/a	LTP138	ltpFR	2	n/a	n/a	n/a	n/a	1	2	n/a	n/a	n/a	n/a	n/a	n/a
94685	WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	0	CANOE	233	1	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
98634	WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	0	PEOPLE	1046	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
102832	WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	0	ICE	730	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
106930	WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	0	BIRD	129	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
110771	WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	1	YOLK	1633	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
114778	WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	1	EGG	518	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
118685	WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	1	SURF	1412	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
122725	WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	0	PILL	1068	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
126823	WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	0	TIGER	1467	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
130772	WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	0	GANGSTER	620	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
134771	WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	0	KIDNEY	776	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
138819	WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	1	SWIMMER	1420	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
142668	WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	1	VITAMIN	1574	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
146716	WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	1	RAZOR	1171	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
150890	WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	1	PHOTO	1055	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
155097	WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	1	SKETCH	1315	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
160754	REC_START	n/a	LTP138	ltpFR	2	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
162126	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	1	VITAMIN	1574	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
163273	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	1	RAZOR	1171	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
164515	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	1	SKETCH	1315	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
166176	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	1	PHOTO	1055	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
167693	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	0	PILL	1068	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
169015	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	0	KIDNEY	776	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
170212	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	0	CANOE	233	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
172052	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	0	PEOPLE	1046	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
177331	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	0	ICE	730	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
179830	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	0	GANGSTER	620	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
183232	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	1	SWIMMER	1420	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
188770	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	1	YOLK	1633	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
190781	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	1	EGG	518	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
198737	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	1	1	VITAMIN	1574	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
261842	WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	2	1	KLEENEX	782	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
265857	WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	2	1	BULB	192	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
269714	WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	2	1	STOVE	1388	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
273564	WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	2	1	DOCTOR	478	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
277413	WORD	wordpools/wasnorm_wordpool.txt	LTP138	ltpFR	2	2	1	PISTON	1076	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
