mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	color_b	color_g	color_r	case	font
0	SESS_START	n/a	LTP188	ltpFR	6	n/a	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a	n/a	n/a
53381	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP188	ltpFR	6	1	1	SIDEWALK	1303	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
57346	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP188	ltpFR	6	1	1	LOUNGE	845	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
61328	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP188	ltpFR	6	1	1	BASEBALL	93	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
65158	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP188	ltpFR	6	1	1	FARM	552	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
69123	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP188	ltpFR	6	1	0	SEAL	1262	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
73038	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP188	ltpFR	6	1	0	PEDESTRIAN	1038	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
77003	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP188	ltpFR	6	1	0	ICE	730	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
81135	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP188	ltpFR	6	1	0	FAMILY	550	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
84983	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP188	ltpFR	6	1	1	FOLDER	588	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
89031	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP188	ltpFR	6	1	1	REBEL	1172	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
93015	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP188	ltpFR	6	1	1	CHEF	290	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
97028	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP188	ltpFR	6	1	1	ABDOMEN	1	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
100976	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP188	ltpFR	6	1	0	FEAST	556	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
105109	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP188	ltpFR	6	1	0	PICNIC	1060	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
