mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	too_fast
0	SESS_START	n/a	LTP392	VFFR	5	n/a	n/a	n/a	0
54368	FFR_START	n/a	LTP392	VFFR	5	n/a	n/a	n/a	0
61377	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	QUEEN	1149	0
63408	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	SURVEY	1414	0
66012	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	CHEST	295	0
67932	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	RUST	1219	0
72017	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	PIPE	1073	0
76327	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	KING	777	0
78306	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	BOYFRIEND	162	0
81850	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	MASK	876	0
87648	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	CHARACTER	-1	0
94154	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	BREAST	171	0
96142	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	LEG	809	0
99069	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	EYE	545	0
104051	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	GIRLFRIEND	-1	0
108973	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	GIFT	635	0
114454	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	RECORD	1176	0
119428	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	ASIA	46	0
122157	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	JAPAN	749	0
124966	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	EUROPE	541	0
126921	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	FRANCE	601	0
153835	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	FRECKLE	602	0
156437	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	OX	994	0
173104	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	APPLE	33	0
194185	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	DINNER	468	0
201656	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	WAITER	1580	0
203014	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	WAITRESS	1581	0
225020	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	KEEPER	769	0
238253	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	VIOLIN	1571	0
241509	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	TROMBONE	1508	0
243125	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	CHAUFFEUR	283	0
247534	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	LAPEL	800	0
249408	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	LABEL	790	0
251668	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	SPHINX	1349	0
253416	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	FRIAR	605	0
263902	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	BAR	-1	0
269544	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	COTTON	385	0
279367	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	COUNTRY	388	0
280882	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	COUNTY	389	0
322173	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	TAXI	1438	0
329431	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	TRAIN	1494	0
348837	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	GRAVEYARD	-1	0
358743	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	XEROX	1628	0
360964	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	ZEBRA	1635	0
387823	FFR_REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	<>	-1	0
426575	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	RUSSIA	-1	0
499730	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	UMPIRE	1535	0
541932	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	GHETTO	633	0
632030	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	n/a	STUDENT	1395	0
654370	FFR_STOP	n/a	LTP392	VFFR	5	n/a	n/a	n/a	0
663936	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	0	RHINO	-1	0
665220	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	0	RHINO	-1	0
665220	PRACTICE_REC_START	n/a	LTP392	VFFR	5	0	RHINO	-1	0
666470	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	0	RHINO	n/a	0
668220	PRACTICE_REC_STOP	n/a	LTP392	VFFR	5	0	RHINO	-1	0
670169	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	1	BEAM	-1	0
671736	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	1	BEAM	-1	0
671736	PRACTICE_REC_START	n/a	LTP392	VFFR	5	1	BEAM	-1	0
672938	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	1	BEAM	n/a	0
674736	PRACTICE_REC_STOP	n/a	LTP392	VFFR	5	1	BEAM	-1	0
676403	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	2	DOG	480	0
678153	PRACTICE_REC_START	n/a	LTP392	VFFR	5	2	DOG	480	0
678153	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	2	DOG	480	0
679321	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	2	DOG	n/a	0
681153	PRACTICE_REC_STOP	n/a	LTP392	VFFR	5	2	DOG	480	0
682970	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	3	ICON	-1	0
684470	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	3	ICON	-1	0
684470	PRACTICE_REC_START	n/a	LTP392	VFFR	5	3	ICON	-1	0
685557	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	3	ICON	n/a	0
687470	PRACTICE_REC_STOP	n/a	LTP392	VFFR	5	3	ICON	-1	0
689437	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	4	FLOOD	-1	1
690954	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	4	FLOOD	-1	1
690954	PRACTICE_REC_START	n/a	LTP392	VFFR	5	4	FLOOD	-1	0
691952	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	4	FLOOD	n/a	1
693970	PRACTICE_REC_STOP	n/a	LTP392	VFFR	5	4	FLOOD	-1	1
695603	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	5	MIRROR	899	0
696953	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	5	MIRROR	899	0
696953	PRACTICE_REC_START	n/a	LTP392	VFFR	5	5	MIRROR	899	0
698077	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	5	MIRROR	n/a	0
699953	PRACTICE_REC_STOP	n/a	LTP392	VFFR	5	5	MIRROR	899	0
702054	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	6	COTTON	385	1
703787	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	6	COTTON	385	1
703787	PRACTICE_REC_START	n/a	LTP392	VFFR	5	6	COTTON	385	0
704755	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	6	COTTON	n/a	1
706787	PRACTICE_REC_STOP	n/a	LTP392	VFFR	5	6	COTTON	385	1
708487	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	7	IMAGE	-1	1
709837	PRACTICE_REC_START	n/a	LTP392	VFFR	5	7	IMAGE	-1	0
709837	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	7	IMAGE	-1	1
710717	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	7	IMAGE	n/a	1
712987	PRACTICE_REC_STOP	n/a	LTP392	VFFR	5	7	IMAGE	-1	1
715021	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	8	RING	1193	0
716304	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	8	RING	1193	0
716304	PRACTICE_REC_START	n/a	LTP392	VFFR	5	8	RING	1193	0
717472	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	8	RING	n/a	0
719304	PRACTICE_REC_STOP	n/a	LTP392	VFFR	5	8	RING	1193	0
720938	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	9	VIOLIN	1571	0
722638	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	9	VIOLIN	1571	0
722638	PRACTICE_REC_START	n/a	LTP392	VFFR	5	9	VIOLIN	1571	0
723789	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	9	VIOLIN	n/a	0
725638	PRACTICE_REC_STOP	n/a	LTP392	VFFR	5	9	VIOLIN	1571	0
731722	COUNTDOWN	n/a	LTP392	VFFR	5	9	10	n/a	0
732722	COUNTDOWN	n/a	LTP392	VFFR	5	9	9	n/a	0
733722	COUNTDOWN	n/a	LTP392	VFFR	5	9	8	n/a	0
734722	COUNTDOWN	n/a	LTP392	VFFR	5	9	7	n/a	0
735738	COUNTDOWN	n/a	LTP392	VFFR	5	9	6	n/a	0
736738	COUNTDOWN	n/a	LTP392	VFFR	5	9	5	n/a	0
737738	COUNTDOWN	n/a	LTP392	VFFR	5	9	4	n/a	0
738738	COUNTDOWN	n/a	LTP392	VFFR	5	9	3	n/a	0
739738	COUNTDOWN	n/a	LTP392	VFFR	5	9	2	n/a	0
740755	COUNTDOWN	n/a	LTP392	VFFR	5	9	1	n/a	0
742889	WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	0	FLEET	578	0
744421	WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	0	FLEET	578	0
744421	REC_START	n/a	LTP392	VFFR	5	0	FLEET	578	0
745804	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP392	VFFR	5	0	FLEET	578	0
747422	REC_STOP	n/a	LTP392	VFFR	5	0	FLEET	578	0
