mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
0	SESS_START	n/a	LTP243	ltpFR	6	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a
45219	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	0	GRAVEL	659	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
49113	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	0	PRINCESS	1125	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
53099	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	0	PERISCOPE	1050	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
57097	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	1	TAIL	1430	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
61259	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	1	COLLAR	345	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
65278	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	1	QUARTER	1148	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
69306	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	1	ANTEATER	26	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
73508	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	1	CREAM	402	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
77374	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	0	WALLET	1583	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
81255	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	0	PASSAGE	1019	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
85199	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	0	GUARDIAN	668	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
89335	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	0	SPONGE	1355	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
93530	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	0	CAMEL	223	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
97666	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	1	GIRAFFE	636	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
101664	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	1	FRUIT	610	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
105796	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	1	RASPBERRY	1168	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
111619	REC_START	n/a	LTP243	ltpFR	6	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
112377	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	1	FRUIT	610	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
113220	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	1	RASPBERRY	1168	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
114133	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	0	SPONGE	1355	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
115655	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	1	GIRAFFE	636	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
116558	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	0	CAMEL	223	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
117755	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	0	GUARDIAN	668	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
118937	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	1	ANTEATER	26	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
124529	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	1	COLLAR	345	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
125822	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	1	TAIL	1430	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
126859	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	1	QUARTER	1148	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
128091	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	0	WALLET	1583	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
132461	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	0	PRINCESS	1125	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
134432	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	0	GRAVEL	659	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
136841	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	0	PERISCOPE	1050	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
164788	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	1	FRUIT	610	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
166030	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	1	1	RASPBERRY	1168	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
191002	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	1	NICOTINE	951	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
194865	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	1	STABLE	1363	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
198730	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	1	WATER	1594	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
202795	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	1	PAIL	1002	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
206992	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	0	CABIN	211	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
210944	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	0	GRASSHOPPER	656	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
215160	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	0	LEOPARD	812	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
218991	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	1	RACCOON	1153	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
223035	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	1	VILLAGE	1566	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
226967	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	1	CONTRACTOR	369	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
231053	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	1	RIVER	1194	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
234883	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	0	LUMBER	848	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
238814	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	0	CACTUS	215	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
242809	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	0	BRACELET	163	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
246874	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	0	TERMITE	1451	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
251061	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	0	LOFT	840	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
256917	REC_START	n/a	LTP243	ltpFR	6	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
257805	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	0	LOFT	840	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
259107	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	0	BRACELET	163	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
260509	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	1	RIVER	1194	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
261447	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	0	CACTUS	215	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
266051	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	0	TERMITE	1451	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
269359	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	0	LEOPARD	812	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
270142	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	0	GRASSHOPPER	656	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
272357	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	1	NICOTINE	951	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
273561	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP243	ltpFR	6	2	1	STABLE	1363	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
