mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	answer	test_x	test_y	test_z	color_r	color_g	color_b	case	font
0	SESS_START	n/a	LTP185	ltpFR	13	n/a	n/a	n/a	n/a	1	5	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
68719	START	n/a	LTP185	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
68769	PROB	n/a	LTP185	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	8	3	1	n/a	n/a	n/a	n/a	n/a
70619	PROB	n/a	LTP185	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	6	1	5	n/a	n/a	n/a	n/a	n/a
71975	PROB	n/a	LTP185	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	14	1	4	9	n/a	n/a	n/a	n/a	n/a
74217	PROB	n/a	LTP185	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	5	4	7	n/a	n/a	n/a	n/a	n/a
75906	PROB	n/a	LTP185	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	10	2	1	7	n/a	n/a	n/a	n/a	n/a
77518	PROB	n/a	LTP185	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	15	7	7	1	n/a	n/a	n/a	n/a	n/a
78925	PROB	n/a	LTP185	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	17	3	5	9	n/a	n/a	n/a	n/a	n/a
80640	PROB	n/a	LTP185	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19	9	6	4	n/a	n/a	n/a	n/a	n/a
82231	PROB	n/a	LTP185	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	8	2	6	n/a	n/a	n/a	n/a	n/a
83886	PROB	n/a	LTP185	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	8	4	1	3	n/a	n/a	n/a	n/a	n/a
85416	PROB	n/a	LTP185	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	21	5	7	9	n/a	n/a	n/a	n/a	n/a
88718	STOP	n/a	LTP185	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
149032	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP185	ltpFR	13	1	1	POTTERY	1116	1	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
153014	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP185	ltpFR	13	1	1	CLOWN	330	n/a	n/a	1	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
157130	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP185	ltpFR	13	1	1	CARD	243	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
161028	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP185	ltpFR	13	1	1	TREE	1502	n/a	n/a	1	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
164965	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP185	ltpFR	13	1	1	ORANGE	980	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
168997	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP185	ltpFR	13	1	1	BUREAU	199	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
173063	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP185	ltpFR	13	1	1	POLITICIAN	1099	n/a	n/a	1	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
177138	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP185	ltpFR	13	1	1	DOVE	491	n/a	n/a	1	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
181254	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP185	ltpFR	13	1	1	TREAT	1501	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
185252	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP185	ltpFR	13	1	1	HELICOPTER	701	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
189100	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP185	ltpFR	13	1	1	MONKEY	911	n/a	n/a	1	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
