onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
336.476	n/a	SESS_START	168238	n/a	LTP238	ltpFR	0	n/a	n/a	n/a	n/a	1	5	n/a	n/a	n/a	n/a	n/a	n/a
447.174	n/a	WORD	223587	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	FRAME	600	1	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
451.39	n/a	WORD	225695	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	GROCERIES	663	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
455.406	n/a	WORD	227703	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	BOOK	149	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
459.254	n/a	WORD	229627	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	RAG	1160	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
463.192	n/a	WORD	231596	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	RADISH	1158	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
467.118	n/a	WORD	233559	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	MEAL	882	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
471.166	n/a	WORD	235583	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	CHIP	303	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
475.086	n/a	WORD	237543	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	CELLO	268	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
479.296	n/a	WORD	239648	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	OATS	968	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
483.184	n/a	WORD	241592	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	BANKER	84	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
487.028	n/a	WORD	243514	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	VAULT	1550	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
490.964	n/a	WORD	245482	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	STRANGER	1389	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
495.18	n/a	WORD	247590	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	CANAL	226	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
499.194	n/a	WORD	249597	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	DECK	443	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
503.362	n/a	WORD	251681	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	DISC	473	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
507.376	n/a	WORD	253688	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	CAMERA	224	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
513.378	n/a	REC_START	256689	n/a	LTP238	ltpFR	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
514.4	n/a	REC_WORD	257200	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	CAMERA	224	n/a	n/a	-1	n/a	n/a	n/a	n/a	n/a
516.112	n/a	REC_WORD	258056	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	DISC	473	n/a	n/a	-1	n/a	n/a	n/a	n/a	n/a
517.304	n/a	REC_WORD	258652	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	DECK	443	n/a	n/a	-1	n/a	n/a	n/a	n/a	n/a
518.826	n/a	REC_WORD	259413	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	GROCERIES	663	n/a	n/a	-1	n/a	n/a	n/a	n/a	n/a
520.138	n/a	REC_WORD	260069	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	FRAME	600	n/a	n/a	-1	n/a	n/a	n/a	n/a	n/a
521.884	n/a	REC_WORD	260942	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	RAG	1160	n/a	n/a	-1	n/a	n/a	n/a	n/a	n/a
527.976	n/a	REC_WORD	263988	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	RADISH	1158	n/a	n/a	-1	n/a	n/a	n/a	n/a	n/a
533.374	n/a	REC_WORD	266687	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	VAULT	1550	n/a	n/a	-1	n/a	n/a	n/a	n/a	n/a
535.02	n/a	REC_WORD	267510	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	1	-1	BANKER	84	n/a	n/a	-1	n/a	n/a	n/a	n/a	n/a
597.522	n/a	WORD	298761	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	2	-1	STEM	1376	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
601.67	n/a	WORD	300835	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	2	-1	TICKET	1464	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
605.618	n/a	WORD	302809	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP238	ltpFR	0	2	-1	TERMINAL	1450	n/a	n/a	-1	1.0	1.0	1	upper	Verdana.ttf
