mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
0	SESS_START	n/a	LTP133	ltpFR	6	n/a	n/a	n/a	n/a	0	3	n/a	n/a	n/a	n/a	n/a	n/a
88753	WORD	wordpools/wasnorm_wordpool.txt	LTP133	ltpFR	6	1	0	CASKET	255	0	n/a	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
92818	WORD	wordpools/wasnorm_wordpool.txt	LTP133	ltpFR	6	1	0	SKULL	1320	n/a	n/a	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
96668	WORD	wordpools/wasnorm_wordpool.txt	LTP133	ltpFR	6	1	1	ROCK	1201	n/a	n/a	0	0.422607421875	0.5869140625	0	upper	amplitud.ttf
100667	WORD	wordpools/wasnorm_wordpool.txt	LTP133	ltpFR	6	1	1	VIDEO	1564	n/a	n/a	0	0.422607421875	0.5869140625	0	upper	amplitud.ttf
104756	WORD	wordpools/wasnorm_wordpool.txt	LTP133	ltpFR	6	1	1	CANARY	227	n/a	n/a	1	0.422607421875	0.5869140625	0	upper	amplitud.ttf
108888	WORD	wordpools/wasnorm_wordpool.txt	LTP133	ltpFR	6	1	1	GULL	671	n/a	n/a	1	0.422607421875	0.5869140625	0	upper	amplitud.ttf
112995	WORD	wordpools/wasnorm_wordpool.txt	LTP133	ltpFR	6	1	0	DUNE	506	n/a	n/a	1	0.57763671875	0.412841796875	1	lower	zerothre.ttf
116876	WORD	wordpools/wasnorm_wordpool.txt	LTP133	ltpFR	6	1	0	PLANT	1083	n/a	n/a	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
121008	WORD	wordpools/wasnorm_wordpool.txt	LTP133	ltpFR	6	1	0	BROCCOLI	176	n/a	n/a	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
125166	WORD	wordpools/wasnorm_wordpool.txt	LTP133	ltpFR	6	1	0	ELEPHANT	523	n/a	n/a	1	0.57763671875	0.412841796875	1	lower	zerothre.ttf
129030	WORD	wordpools/wasnorm_wordpool.txt	LTP133	ltpFR	6	1	1	CONSOLE	364	n/a	n/a	0	0.422607421875	0.5869140625	0	upper	amplitud.ttf
