mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	color_b	color_g	color_r	case	font
0	SESS_START	n/a	LTP082	ltpFR	2	n/a	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
81714	WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	1	CAPTIVE	240	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
85556	WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	1	FUGITIVE	612	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
89472	WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	0	CHIP	303	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
93405	WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	0	DESSERT	453	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
97438	WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	0	PASSAGE	1019	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
101438	WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	0	SIDEWALK	1303	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
105496	WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	1	WASHER	1592	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
109529	WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	1	FORK	594	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
113703	WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	1	COOKBOOK	373	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
117637	WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	1	MINT	898	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
121470	WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	0	MISSILE	900	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
125536	WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	0	MAMMAL	861	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
129744	WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	0	MANAGER	863	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
133885	WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	0	KNIFE	785	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
137727	WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	1	BEAST	108	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
141751	WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	1	CUPBOARD	425	n/a	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
147784	REC_START	n/a	LTP082	ltpFR	2	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
149415	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	1	BEAST	108	n/a	1	n/a	n/a	n/a	n/a	n/a
151655	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	1	CUPBOARD	425	n/a	0	n/a	n/a	n/a	n/a	n/a
154424	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	1	FORK	594	n/a	0	n/a	n/a	n/a	n/a	n/a
156723	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	0	KNIFE	785	n/a	0	n/a	n/a	n/a	n/a	n/a
158859	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	1	CAPTIVE	240	n/a	1	n/a	n/a	n/a	n/a	n/a
161368	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	1	FUGITIVE	612	n/a	1	n/a	n/a	n/a	n/a	n/a
165868	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	0	MANAGER	863	n/a	1	n/a	n/a	n/a	n/a	n/a
168347	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	1	WASHER	1592	n/a	0	n/a	n/a	n/a	n/a	n/a
175586	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	1	CUPBOARD	425	n/a	0	n/a	n/a	n/a	n/a	n/a
181497	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	0	MISSILE	900	n/a	1	n/a	n/a	n/a	n/a	n/a
183632	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	0	CHIP	303	n/a	0	n/a	n/a	n/a	n/a	n/a
185713	REC_WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	1	0	MAMMAL	861	n/a	1	n/a	n/a	n/a	n/a	n/a
228887	WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	2	0	SEAFOOD	1260	n/a	3	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
230661	KEY_MSG	n/a	LTP082	ltpFR	2	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
233361	WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	2	0	THUMB	1462	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
237369	WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	2	1	PALM	1007	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
241419	WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	2	1	PRESIDENT	1121	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
245369	WORD	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	2	2	0	PIER	1063	n/a	1	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
