mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
0	SESS_START	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	n/a	n/a	0	0	0
20748	START	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
20798	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	-1	14	3	3	8
22354	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	-1	25	8	8	9
23676	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	-1	14	5	4	5
24640	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	-1	18	4	6	8
26653	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	-1	1	6	3	1
27803	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	-1	17	7	5	5
29096	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	-1	15	6	5	4
30953	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	-1	19	9	4	6
32196	STOP	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
74316	DISTRACTOR	n/a	LTP274	ltpFR2	3	1	n/a	n/a	n/a	n/a	0	0	0
74317	START	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
74366	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	1	8	2	3	3
75554	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	1	18	7	5	6
77177	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	1	7	2	2	3
78549	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	1	12	2	5	5
79569	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	1	21	4	9	8
80824	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	1	20	8	3	9
82196	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	1	13	5	4	4
84120	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	1	13	6	6	1
85207	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	1	11	1	2	8
86161	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	1	16	6	3	7
87511	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	1	15	4	6	5
89084	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	1	15	7	4	4
90405	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	1	14	5	2	7
92062	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	1	16	3	7	6
93383	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	1	12	6	2	4
94911	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	1	15	9	3	3
96244	PROB	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	1	16	3	5	8
97396	STOP	n/a	LTP274	ltpFR2	3	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
99210	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	YARN	1631	n/a	n/a	0	0	0
101971	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	COMPASS	358	n/a	n/a	0	0	0
104731	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	NIGHTGOWN	953	n/a	n/a	0	0	0
107358	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	SMOG	1330	n/a	n/a	0	0	0
110029	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	SUBWAY	1400	n/a	n/a	0	0	0
112510	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	KLEENEX	782	n/a	n/a	0	0	0
114986	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	CROSS	413	n/a	n/a	0	0	0
117579	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	MONEY	908	n/a	n/a	0	0	0
120184	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	HELMET	702	n/a	n/a	0	0	0
122811	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	BUREAU	199	n/a	n/a	0	0	0
125476	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	JELLO	754	n/a	n/a	0	0	0
128119	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	WRENCH	1625	n/a	n/a	0	0	0
130540	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	HATCHET	691	n/a	n/a	0	0	0
133205	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	SKIRT	1319	n/a	n/a	0	0	0
135781	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	PREACHER	1119	n/a	n/a	0	0	0
138207	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	PUDDING	1139	n/a	n/a	0	0	0
140884	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	GUITAR	670	n/a	n/a	0	0	0
143410	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	WHISTLE	1606	n/a	n/a	0	0	0
145903	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	LONDON	843	n/a	n/a	0	0	0
148697	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	PUDDLE	1140	n/a	n/a	0	0	0
151122	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	PENGUIN	1044	n/a	n/a	0	0	0
153749	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	EAGLE	512	n/a	n/a	0	0	0
156426	WORD	wordpools/wasnorm_wordpool_576.txt	LTP274	ltpFR2	3	1	MARROW	872	n/a	n/a	0	0	0
