mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	too_fast
0	SESS_START	n/a	LTP425	VFFR	4	n/a	n/a	n/a	0
21133	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	0	RHINO	-1	1
22850	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	0	RHINO	-1	1
22850	PRACTICE_REC_START	n/a	LTP425	VFFR	4	0	RHINO	-1	0
23593	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	0	RHINO	n/a	1
25866	PRACTICE_REC_STOP	n/a	LTP425	VFFR	4	0	RHINO	-1	1
27399	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	1	BEAM	-1	0
28733	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	1	BEAM	-1	0
28733	PRACTICE_REC_START	n/a	LTP425	VFFR	4	1	BEAM	-1	0
29788	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	1	BEAM	n/a	0
31733	PRACTICE_REC_STOP	n/a	LTP425	VFFR	4	1	BEAM	-1	0
33399	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	2	DOG	480	1
35049	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	2	DOG	480	1
35049	PRACTICE_REC_START	n/a	LTP425	VFFR	4	2	DOG	480	0
35911	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	2	DOG	n/a	1
38049	PRACTICE_REC_STOP	n/a	LTP425	VFFR	4	2	DOG	480	1
39716	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	3	ICON	-1	0
41432	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	3	ICON	-1	0
41432	PRACTICE_REC_START	n/a	LTP425	VFFR	4	3	ICON	-1	0
42802	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	3	ICON	n/a	0
44449	PRACTICE_REC_STOP	n/a	LTP425	VFFR	4	3	ICON	-1	0
46549	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	4	FLOOD	-1	0
48032	PRACTICE_REC_START	n/a	LTP425	VFFR	4	4	FLOOD	-1	0
48032	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	4	FLOOD	-1	0
49461	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	4	FLOOD	n/a	0
51032	PRACTICE_REC_STOP	n/a	LTP425	VFFR	4	4	FLOOD	-1	0
52648	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	5	MIRROR	899	0
54348	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	5	MIRROR	899	0
54348	PRACTICE_REC_START	n/a	LTP425	VFFR	4	5	MIRROR	899	0
55539	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	5	MIRROR	n/a	0
57348	PRACTICE_REC_STOP	n/a	LTP425	VFFR	4	5	MIRROR	899	0
59165	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	6	COTTON	385	0
60448	PRACTICE_REC_START	n/a	LTP425	VFFR	4	6	COTTON	385	0
60448	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	6	COTTON	385	0
61627	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	6	COTTON	n/a	0
63465	PRACTICE_REC_STOP	n/a	LTP425	VFFR	4	6	COTTON	385	0
65381	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	7	IMAGE	-1	0
66631	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP425	VFFR	4	7	IMAGE	-1	0
