mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
0	SESS_START	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	n/a	n/a	0	0	0
136793	START	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
136841	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	-1	13	1	9	3
138280	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	-1	15	8	5	2
139550	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	-1	14	2	9	3
140990	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	-1	15	2	4	9
142947	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	-1	12	2	8	2
144169	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	-1	16	5	2	9
145223	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	-1	11	1	4	6
146293	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	-1	22	9	4	9
147683	STOP	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
201551	DISTRACTOR	n/a	LTP207	ltpFR2	19	1	n/a	n/a	n/a	n/a	0	0	0
201551	START	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
201601	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	1	19	8	9	2
203855	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	1	8	1	4	3
205199	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	1	15	2	9	4
206386	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	1	20	8	4	8
207690	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	1	17	5	8	4
209281	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	1	9	2	6	1
210351	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	1	15	3	4	8
211383	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	1	19	1	9	9
212878	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	1	10	5	2	3
214233	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	1	16	6	6	4
215615	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	1	12	2	5	5
216674	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	1	15	5	7	3
217790	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	1	18	7	7	4
219335	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	1	22	8	5	9
220886	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	1	11	1	4	6
222062	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	1	17	9	2	6
223645	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	1	14	3	3	8
224916	STOP	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
226445	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	GAZELLE	628	n/a	n/a	0	0	0
229234	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	DUSTPAN	509	n/a	n/a	0	0	0
232028	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	PARSLEY	1016	n/a	n/a	0	0	0
234670	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	BUTCHER	203	n/a	n/a	0	0	0
237119	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	BEEF	113	n/a	n/a	0	0	0
239560	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	CHAMPAGNE	278	n/a	n/a	0	0	0
242339	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	SLUG	1329	n/a	n/a	0	0	0
245049	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	SERVANT	1271	n/a	n/a	0	0	0
247557	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	PERMIT	1051	n/a	n/a	0	0	0
250129	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	LADDER	793	n/a	n/a	0	0	0
252576	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	HONEY	713	n/a	n/a	0	0	0
255287	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	BURGLAR	200	n/a	n/a	0	0	0
257830	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	BRANDY	169	n/a	n/a	0	0	0
260502	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	SPONGE	1355	n/a	n/a	0	0	0
263050	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	CROWN	415	n/a	n/a	0	0	0
265861	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	BELLY	119	n/a	n/a	0	0	0
268315	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	NECKLACE	940	n/a	n/a	0	0	0
270975	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	ONION	977	n/a	n/a	0	0	0
273523	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	KLEENEX	782	n/a	n/a	0	0	0
276149	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	SUMMIT	1405	n/a	n/a	0	0	0
278641	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	PLIERS	1089	n/a	n/a	0	0	0
281218	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	TWEEZERS	1526	n/a	n/a	0	0	0
283738	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	RUST	1219	n/a	n/a	0	0	0
286405	WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	BISON	131	n/a	n/a	0	0	0
288022	START	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
288907	DISTRACTOR	n/a	LTP207	ltpFR2	19	1	n/a	n/a	n/a	n/a	0	0	0
288914	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	2	11	3	3	5
290364	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	2	11	5	5	1
291540	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	2	12	2	9	1
292672	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	2	18	4	7	7
294262	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	2	19	2	8	9
295572	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	2	15	5	2	8
296637	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	2	17	6	9	2
298411	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	2	13	1	3	9
299620	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	2	20	7	5	8
301539	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	2	18	8	6	4
302676	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	2	23	8	6	9
304166	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	2	17	6	3	8
305538	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	2	9	3	4	2
307077	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	2	19	9	7	3
308237	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	2	14	5	4	5
309508	PROB	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	2	12	5	1	6
310516	STOP	n/a	LTP207	ltpFR2	19	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
313837	REC_START	n/a	LTP207	ltpFR2	19	1	n/a	n/a	n/a	n/a	0	0	0
315426	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	GAZELLE	628	n/a	n/a	0	0	0
316520	REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	<>	-1	n/a	n/a	0	0	0
317323	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	DUSTPAN	509	n/a	n/a	0	0	0
325308	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP207	ltpFR2	19	1	PIG	1064	n/a	n/a	0	0	0
