mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	too_fast
0	SESS_START	n/a	LTP406	VFFR	0	n/a	n/a	n/a	0
180642	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP406	VFFR	0	0	RHINO	-1	0
182109	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP406	VFFR	0	0	RHINO	-1	0
182109	PRACTICE_REC_START	n/a	LTP406	VFFR	0	0	RHINO	-1	0
184784	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP406	VFFR	0	0	RHINO	n/a	0
189251	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP406	VFFR	0	0	RHINO	n/a	0
190208	PRACTICE_REC_STOP	n/a	LTP406	VFFR	0	0	RHINO	-1	0
192125	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP406	VFFR	0	1	BEAM	-1	0
193491	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP406	VFFR	0	1	BEAM	-1	0
193491	PRACTICE_REC_START	n/a	LTP406	VFFR	0	1	BEAM	-1	0
194956	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP406	VFFR	0	1	BEAM	n/a	0
196491	PRACTICE_REC_STOP	n/a	LTP406	VFFR	0	1	BEAM	-1	0
198358	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP406	VFFR	0	2	DOG	480	0
199841	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP406	VFFR	0	2	DOG	480	0
199841	PRACTICE_REC_START	n/a	LTP406	VFFR	0	2	DOG	480	0
201481	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP406	VFFR	0	2	DOG	n/a	0
202842	PRACTICE_REC_STOP	n/a	LTP406	VFFR	0	2	DOG	480	0
204874	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP406	VFFR	0	3	ICON	-1	0
206191	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP406	VFFR	0	3	ICON	-1	0
206191	PRACTICE_REC_START	n/a	LTP406	VFFR	0	3	ICON	-1	0
207956	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP406	VFFR	0	3	ICON	n/a	0
209191	PRACTICE_REC_STOP	n/a	LTP406	VFFR	0	3	ICON	-1	0
210891	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP406	VFFR	0	4	FLOOD	-1	0
212474	PRACTICE_REC_START	n/a	LTP406	VFFR	0	4	FLOOD	-1	0
212474	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP406	VFFR	0	4	FLOOD	-1	0
213894	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP406	VFFR	0	4	FLOOD	n/a	0
215491	PRACTICE_REC_STOP	n/a	LTP406	VFFR	0	4	FLOOD	-1	0
