mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	too_fast
0	SESS_START	n/a	LTP386	VFFR	2	n/a	n/a	n/a	0
18699	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP386	VFFR	2	0	RHINO	-1	0
20316	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP386	VFFR	2	0	RHINO	-1	0
20316	PRACTICE_REC_START	n/a	LTP386	VFFR	2	0	RHINO	-1	0
21486	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP386	VFFR	2	0	RHINO	n/a	0
23316	PRACTICE_REC_STOP	n/a	LTP386	VFFR	2	0	RHINO	-1	0
25249	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP386	VFFR	2	1	BEAM	-1	0
27000	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP386	VFFR	2	1	BEAM	-1	0
27000	PRACTICE_REC_START	n/a	LTP386	VFFR	2	1	BEAM	-1	0
28085	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP386	VFFR	2	1	BEAM	n/a	0
30015	PRACTICE_REC_STOP	n/a	LTP386	VFFR	2	1	BEAM	-1	0
31733	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP386	VFFR	2	2	DOG	480	0
32999	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP386	VFFR	2	2	DOG	480	0
32999	PRACTICE_REC_START	n/a	LTP386	VFFR	2	2	DOG	480	0
34214	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP386	VFFR	2	2	DOG	n/a	0
35999	PRACTICE_REC_STOP	n/a	LTP386	VFFR	2	2	DOG	480	0
37899	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP386	VFFR	2	3	ICON	-1	1
39232	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP386	VFFR	2	3	ICON	-1	1
39232	PRACTICE_REC_START	n/a	LTP386	VFFR	2	3	ICON	-1	0
40152	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP386	VFFR	2	3	ICON	n/a	1
42232	PRACTICE_REC_STOP	n/a	LTP386	VFFR	2	3	ICON	-1	1
44098	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP386	VFFR	2	4	FLOOD	-1	0
45615	PRACTICE_REC_START	n/a	LTP386	VFFR	2	4	FLOOD	-1	0
45615	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP386	VFFR	2	4	FLOOD	-1	0
46925	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP386	VFFR	2	4	FLOOD	n/a	0
48631	PRACTICE_REC_STOP	n/a	LTP386	VFFR	2	4	FLOOD	-1	0
50381	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP386	VFFR	2	5	MIRROR	899	0
51715	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP386	VFFR	2	5	MIRROR	899	0
51715	PRACTICE_REC_START	n/a	LTP386	VFFR	2	5	MIRROR	899	0
53330	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP386	VFFR	2	5	MIRROR	n/a	0
54714	PRACTICE_REC_STOP	n/a	LTP386	VFFR	2	5	MIRROR	899	0
56248	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP386	VFFR	2	6	COTTON	385	0
57631	PRACTICE_REC_START	n/a	LTP386	VFFR	2	6	COTTON	385	0
57631	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP386	VFFR	2	6	COTTON	385	0
