mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	answer	test_x	test_y	test_z	color_r	color_g	color_b	case	font
0	SESS_START	n/a	LTP101	ltpFR	9	n/a	n/a	n/a	n/a	0	5	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
31137	START	n/a	LTP101	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31161	PROB	n/a	LTP101	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	21	8	5	8	n/a	n/a	n/a	n/a	n/a
38827	PROB	n/a	LTP101	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11	3	3	5	n/a	n/a	n/a	n/a	n/a
42185	PROB	n/a	LTP101	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19	8	4	7	n/a	n/a	n/a	n/a	n/a
46385	PROB	n/a	LTP101	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11	6	2	3	n/a	n/a	n/a	n/a	n/a
51137	STOP	n/a	LTP101	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
91582	WORD	wordpools/wasnorm_wordpool.txt	LTP101	ltpFR	9	1	0	CRUTCH	417	1	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
95656	WORD	wordpools/wasnorm_wordpool.txt	LTP101	ltpFR	9	1	0	SKYSCRAPER	1322	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
99514	WORD	wordpools/wasnorm_wordpool.txt	LTP101	ltpFR	9	1	0	LASER	801	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
103364	WORD	wordpools/wasnorm_wordpool.txt	LTP101	ltpFR	9	1	0	TRACTOR	1493	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
107214	WORD	wordpools/wasnorm_wordpool.txt	LTP101	ltpFR	9	1	0	VET	1560	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
111138	WORD	wordpools/wasnorm_wordpool.txt	LTP101	ltpFR	9	1	0	TOAST	1471	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
115280	WORD	wordpools/wasnorm_wordpool.txt	LTP101	ltpFR	9	1	0	PUBLICATION	1136	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
119438	WORD	wordpools/wasnorm_wordpool.txt	LTP101	ltpFR	9	1	0	BOOK	149	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
123254	WORD	wordpools/wasnorm_wordpool.txt	LTP101	ltpFR	9	1	0	RIB	1188	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
127271	WORD	wordpools/wasnorm_wordpool.txt	LTP101	ltpFR	9	1	0	REEF	1177	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
131470	WORD	wordpools/wasnorm_wordpool.txt	LTP101	ltpFR	9	1	0	LAKE	796	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
135453	WORD	wordpools/wasnorm_wordpool.txt	LTP101	ltpFR	9	1	0	DRUG	501	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
139261	WORD	wordpools/wasnorm_wordpool.txt	LTP101	ltpFR	9	1	0	VAN	1548	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
143128	WORD	wordpools/wasnorm_wordpool.txt	LTP101	ltpFR	9	1	0	AMBULANCE	19	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
147152	WORD	wordpools/wasnorm_wordpool.txt	LTP101	ltpFR	9	1	0	SHRIMP	1297	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
