mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
0	SESS_START	n/a	LTP229	ltpFR	4	n/a	n/a	n/a	n/a	1	1	n/a	n/a	n/a	n/a	n/a	n/a
64842	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP229	ltpFR	4	1	1	SHACK	1273	1	5	0	0.422607421875	0.5869140625	0	upper	zerothre.ttf
68840	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP229	ltpFR	4	1	1	ROBIN	1199	1	n/a	1	0.422607421875	0.5869140625	0	upper	zerothre.ttf
73056	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP229	ltpFR	4	1	1	BUTTERFLY	206	n/a	n/a	1	0.422607421875	0.5869140625	0	upper	zerothre.ttf
77055	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP229	ltpFR	4	1	0	MOTH	920	n/a	n/a	0	0.57763671875	0.412841796875	1	lower	amplitud.ttf
80919	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP229	ltpFR	4	1	0	OPERATOR	979	n/a	n/a	1	0.57763671875	0.412841796875	1	lower	amplitud.ttf
85085	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP229	ltpFR	4	1	0	EMPEROR	529	n/a	n/a	1	0.57763671875	0.412841796875	1	lower	amplitud.ttf
89200	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP229	ltpFR	4	1	1	SNOB	1335	n/a	n/a	0	0.422607421875	0.5869140625	0	upper	zerothre.ttf
93082	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP229	ltpFR	4	1	1	BANDANNA	80	n/a	n/a	0	0.422607421875	0.5869140625	0	upper	zerothre.ttf
97110	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP229	ltpFR	4	1	0	SHED	1277	n/a	n/a	1	0.57763671875	0.412841796875	1	lower	amplitud.ttf
101209	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP229	ltpFR	4	1	0	DUST	508	n/a	n/a	1	0.57763671875	0.412841796875	1	lower	amplitud.ttf
105094	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP229	ltpFR	4	1	0	LAKE	796	n/a	n/a	1	0.57763671875	0.412841796875	1	lower	amplitud.ttf
108992	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP229	ltpFR	4	1	0	PLUMBER	1091	n/a	n/a	1	0.57763671875	0.412841796875	1	lower	amplitud.ttf
112906	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP229	ltpFR	4	1	0	BILL	126	n/a	n/a	1	0.57763671875	0.412841796875	1	lower	amplitud.ttf
116888	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP229	ltpFR	4	1	1	FAMILY	550	n/a	n/a	1	0.422607421875	0.5869140625	0	upper	zerothre.ttf
120719	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP229	ltpFR	4	1	1	SPARROW	1347	n/a	n/a	1	0.422607421875	0.5869140625	0	upper	zerothre.ttf
124549	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP229	ltpFR	4	1	1	SEAT	1264	n/a	n/a	0	0.422607421875	0.5869140625	0	upper	zerothre.ttf
