onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	answer	test_x	test_y	test_z	color_b	color_g	color_r	case	font
241.404	n/a	SESS_START	60351	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
268.616	n/a	START	67154	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
268.664	n/a	PROB	67166	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	21	9	3	9	n/a	n/a	n/a	n/a	n/a
270.872	n/a	PROB	67718	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	10	2	4	5	n/a	n/a	n/a	n/a	n/a
272.78	n/a	PROB	68195	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	7	1	5	1	n/a	n/a	n/a	n/a	n/a
274.216	n/a	PROB	68554	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	12	2	6	4	n/a	n/a	n/a	n/a	n/a
275.572	n/a	PROB	68893	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	11	3	1	7	n/a	n/a	n/a	n/a	n/a
276.912	n/a	PROB	69228	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	13	2	5	6	n/a	n/a	n/a	n/a	n/a
280.04	n/a	PROB	70010	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	9	7	1	1	n/a	n/a	n/a	n/a	n/a
283.604	n/a	PROB	70901	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	25	9	7	9	n/a	n/a	n/a	n/a	n/a
288.616	n/a	STOP	72154	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
320.144	n/a	START	80036	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
321.652	n/a	PROB	80413	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	14	2	5	7	n/a	n/a	n/a	n/a	n/a
323.876	n/a	PROB	80969	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	24	6	7	9	n/a	n/a	n/a	n/a	n/a
328.144	n/a	STOP	82036	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
329.244	n/a	WORD	82311	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP251	ltpFR	8	1	0	ALLEY	15	1	1	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
332.256	n/a	START	83064	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
333.412	n/a	PROB	83353	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	8	2	4	2	n/a	n/a	n/a	n/a	n/a
335.788	n/a	PROB	83947	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	15	7	7	1	n/a	n/a	n/a	n/a	n/a
337.56	n/a	PROB	84390	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	11	5	2	4	n/a	n/a	n/a	n/a	n/a
339.624	n/a	STOP	84906	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
341.24	n/a	WORD	85310	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP251	ltpFR	8	1	0	CLIPPERS	324	3	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
344.252	n/a	START	86063	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
345.224	n/a	PROB	86306	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	18	4	7	7	n/a	n/a	n/a	n/a	n/a
347.264	n/a	PROB	86816	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	19	7	8	5	n/a	n/a	n/a	n/a	n/a
352.252	n/a	STOP	88063	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
353.168	n/a	WORD	88292	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP251	ltpFR	8	1	0	MUSEUM	933	n/a	1	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
356.184	n/a	START	89046	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
357.152	n/a	PROB	89288	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	6	1	4	1	n/a	n/a	n/a	n/a	n/a
358.54	n/a	PROB	89635	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	12	8	3	1	n/a	n/a	n/a	n/a	n/a
361.62	n/a	PROB	90405	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	7	2	3	2	n/a	n/a	n/a	n/a	n/a
363.264	n/a	STOP	90816	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
365.364	n/a	WORD	91341	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP251	ltpFR	8	1	0	DRAWING	494	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/amplitud.ttf
368.38	n/a	START	92095	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
369.264	n/a	PROB	92316	n/a	LTP251	ltpFR	8	n/a	n/a	n/a	n/a	n/a	n/a	12	5	5	2	n/a	n/a	n/a	n/a	n/a
