onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
224.0	n/a	SESS_START	112000	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	n/a	n/a	0	0	0
237.828	n/a	START	118914	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
237.844	n/a	PROB	118922	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	-1	18	8	7	3
239.312	n/a	PROB	119656	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	-1	20	8	4	8
240.78	n/a	PROB	120390	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	-1	16	2	8	6
241.982	n/a	PROB	120991	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	-1	27	9	9	9
243.318	n/a	PROB	121659	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	-1	14	7	4	3
245.32	n/a	PROB	122660	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	-1	22	7	9	6
247.036	n/a	PROB	123518	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	-1	16	2	7	7
248.596	n/a	STOP	124298	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
282.08	n/a	DISTRACTOR	141040	n/a	LTP123	ltpFR2	18	1	n/a	n/a	n/a	n/a	0	0	0
282.082	n/a	START	141041	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
282.098	n/a	PROB	141049	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	1	8	6	1	1
283.484	n/a	PROB	141742	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	1	21	9	4	8
286.2	n/a	PROB	143100	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	1	14	1	6	7
287.622	n/a	PROB	143811	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	1	9	4	2	3
289.22	n/a	PROB	144610	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	1	5	1	2	2
290.254	n/a	PROB	145127	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	1	8	4	3	1
291.724	n/a	PROB	145862	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	1	16	2	9	5
293.808	n/a	PROB	146904	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	1	14	2	8	4
295.224	n/a	PROB	147612	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	1	14	2	3	9
297.142	n/a	PROB	148571	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	1	23	6	8	9
298.746	n/a	PROB	149373	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	1	10	4	2	4
300.23	n/a	PROB	150115	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	1	17	6	5	6
301.78	n/a	PROB	150890	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	1	13	4	7	2
303.18	n/a	PROB	151590	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	1	17	5	4	8
304.574	n/a	STOP	152287	n/a	LTP123	ltpFR2	18	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
307.252	n/a	WORD	153626	wordpools/wasnorm_wordpool_576.txt	LTP123	ltpFR2	18	1	GIFT	635	n/a	n/a	0	0	0
310.036	n/a	WORD	155018	wordpools/wasnorm_wordpool_576.txt	LTP123	ltpFR2	18	1	GIRL	637	n/a	n/a	0	0	0
312.854	n/a	WORD	156427	wordpools/wasnorm_wordpool_576.txt	LTP123	ltpFR2	18	1	NOMAD	955	n/a	n/a	0	0	0
315.526	n/a	WORD	157763	wordpools/wasnorm_wordpool_576.txt	LTP123	ltpFR2	18	1	CASKET	255	n/a	n/a	0	0	0
318.126	n/a	WORD	159063	wordpools/wasnorm_wordpool_576.txt	LTP123	ltpFR2	18	1	POISON	1096	n/a	n/a	0	0	0
320.596	n/a	WORD	160298	wordpools/wasnorm_wordpool_576.txt	LTP123	ltpFR2	18	1	BEAKER	104	n/a	n/a	0	0	0
323.082	n/a	WORD	161541	wordpools/wasnorm_wordpool_576.txt	LTP123	ltpFR2	18	1	FLASK	576	n/a	n/a	0	0	0
325.866	n/a	WORD	162933	wordpools/wasnorm_wordpool_576.txt	LTP123	ltpFR2	18	1	PEDAL	1037	n/a	n/a	0	0	0
328.504	n/a	WORD	164252	wordpools/wasnorm_wordpool_576.txt	LTP123	ltpFR2	18	1	LASER	801	n/a	n/a	0	0	0
331.07	n/a	WORD	165535	wordpools/wasnorm_wordpool_576.txt	LTP123	ltpFR2	18	1	TART	1436	n/a	n/a	0	0	0
333.806	n/a	WORD	166903	wordpools/wasnorm_wordpool_576.txt	LTP123	ltpFR2	18	1	ICEBERG	731	n/a	n/a	0	0	0
336.308	n/a	WORD	168154	wordpools/wasnorm_wordpool_576.txt	LTP123	ltpFR2	18	1	LEG	809	n/a	n/a	0	0	0
338.926	n/a	WORD	169463	wordpools/wasnorm_wordpool_576.txt	LTP123	ltpFR2	18	1	FOOT	590	n/a	n/a	0	0	0
341.612	n/a	WORD	170806	wordpools/wasnorm_wordpool_576.txt	LTP123	ltpFR2	18	1	AWARD	63	n/a	n/a	0	0	0
344.348	n/a	WORD	172174	wordpools/wasnorm_wordpool_576.txt	LTP123	ltpFR2	18	1	POWDER	1117	n/a	n/a	0	0	0
347.034	n/a	WORD	173517	wordpools/wasnorm_wordpool_576.txt	LTP123	ltpFR2	18	1	BOUQUET	157	n/a	n/a	0	0	0
349.668	n/a	WORD	174834	wordpools/wasnorm_wordpool_576.txt	LTP123	ltpFR2	18	1	GARLIC	624	n/a	n/a	0	0	0
352.222	n/a	WORD	176111	wordpools/wasnorm_wordpool_576.txt	LTP123	ltpFR2	18	1	AIRPLANE	12	n/a	n/a	0	0	0
355.038	n/a	WORD	177519	wordpools/wasnorm_wordpool_576.txt	LTP123	ltpFR2	18	1	GANGSTER	620	n/a	n/a	0	0	0
357.692	n/a	WORD	178846	wordpools/wasnorm_wordpool_576.txt	LTP123	ltpFR2	18	1	CHIPMUNK	304	n/a	n/a	0	0	0
