onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	color_b	color_g	color_r	case	font
266.402	n/a	SESS_START	133201	n/a	LTP086	ltpFR	0	n/a	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a	n/a
311.08	n/a	WORD	155540	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	RIFLE	1192	3	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
314.988	n/a	WORD	157494	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	MERMAID	887	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
318.896	n/a	WORD	159448	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	DIAMOND	458	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
322.736	n/a	WORD	161368	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	BIOLOGIST	128	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
326.944	n/a	WORD	163472	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	VOLLEYBALL	1576	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
331.054	n/a	WORD	165527	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	BAIT	70	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
334.936	n/a	WORD	167468	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	COLT	349	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
338.928	n/a	WORD	169464	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	HOOK	715	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
342.844	n/a	WORD	171422	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	FISH	571	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
346.902	n/a	WORD	173451	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	BINDER	127	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
351.054	n/a	WORD	175527	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	COBRA	336	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
355.252	n/a	WORD	177626	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	PEOPLE	1046	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
359.22	n/a	WORD	179610	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	PERSON	1052	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
363.294	n/a	WORD	181647	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	FIN	566	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
367.228	n/a	WORD	183614	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	OUTLAW	989	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
371.236	n/a	WORD	185618	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	ENCYCLOPEDIA	533	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
376.912	n/a	REC_START	188456	n/a	LTP086	ltpFR	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
377.426	n/a	REC_WORD	188713	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	FIN	566	n/a	-1	n/a	n/a	n/a	n/a	n/a
378.304	n/a	REC_WORD	189152	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	RIFLE	1192	n/a	-1	n/a	n/a	n/a	n/a	n/a
379.232	n/a	REC_WORD	189616	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	OUTLAW	989	n/a	-1	n/a	n/a	n/a	n/a	n/a
380.03	n/a	REC_WORD	190015	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	HOOK	715	n/a	-1	n/a	n/a	n/a	n/a	n/a
380.972	n/a	REC_WORD	190486	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	MERMAID	887	n/a	-1	n/a	n/a	n/a	n/a	n/a
382.468	n/a	REC_WORD	191234	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	ENCYCLOPEDIA	533	n/a	-1	n/a	n/a	n/a	n/a	n/a
388.11	n/a	REC_WORD	194055	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	HOOK	715	n/a	-1	n/a	n/a	n/a	n/a	n/a
398.414	n/a	REC_WORD	199207	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	FISH	571	n/a	-1	n/a	n/a	n/a	n/a	n/a
409.688	n/a	REC_WORD	204844	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	COBRA	336	n/a	-1	n/a	n/a	n/a	n/a	n/a
414.078	n/a	REC_WORD	207039	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	PEOPLE	1046	n/a	-1	n/a	n/a	n/a	n/a	n/a
414.556	n/a	REC_WORD	207278	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	PERSON	1052	n/a	-1	n/a	n/a	n/a	n/a	n/a
420.818	n/a	REC_WORD	210409	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	BIOLOGIST	128	n/a	-1	n/a	n/a	n/a	n/a	n/a
448.686	n/a	REC_WORD	224343	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	1	-1	MERMAID	887	n/a	-1	n/a	n/a	n/a	n/a	n/a
459.084	n/a	WORD	229542	wordpools/wasnorm_wordpool.txt	LTP086	ltpFR	0	2	-1	PRODUCER	1129	n/a	-1	1	1.0	1.0	upper	../fonts/Verdana.ttf
