onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	color_b	color_g	color_r	case	font
245.678	n/a	SESS_START	122839	n/a	LTP063	ltpFR	4	n/a	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a	n/a	n/a
280.134	n/a	WORD	140067	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	1	ROCKET	1202	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
283.974	n/a	WORD	141987	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	1	JURY	766	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
287.856	n/a	WORD	143928	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	1	WASHCLOTH	1591	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
291.746	n/a	WORD	145873	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	0	NAPKIN	937	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
295.662	n/a	WORD	147831	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	0	DOCUMENT	479	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
299.544	n/a	WORD	149772	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	0	WAITRESS	1581	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
303.542	n/a	WORD	151771	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	1	DOUGHNUT	490	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
307.624	n/a	WORD	153812	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	1	DISHWASHER	475	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
311.808	n/a	WORD	155904	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	1	SHOWER	1296	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
315.914	n/a	WORD	157957	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	0	MEADOW	881	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
319.88	n/a	WORD	159940	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	0	EMPEROR	529	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
324.046	n/a	WORD	162023	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	0	CAPTAIN	239	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
328.01	n/a	WORD	164005	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	0	OTTER	986	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
332.086	n/a	WORD	166043	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	0	RACCOON	1153	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
335.958	n/a	WORD	167979	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	1	SPONGE	1355	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
339.808	n/a	WORD	169904	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	1	HOUSE	725	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
345.722	n/a	REC_START	172861	n/a	LTP063	ltpFR	4	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
347.726	n/a	REC_WORD	173863	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	1	SPONGE	1355	n/a	0	n/a	n/a	n/a	n/a	n/a
349.198	n/a	REC_WORD	174599	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	0	MEADOW	881	n/a	1	n/a	n/a	n/a	n/a	n/a
350.79	n/a	REC_WORD	175395	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	0	EMPEROR	529	n/a	1	n/a	n/a	n/a	n/a	n/a
352.172	n/a	REC_WORD	176086	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	0	WAITRESS	1581	n/a	1	n/a	n/a	n/a	n/a	n/a
354.992	n/a	REC_WORD	177496	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	1	WASHCLOTH	1591	n/a	0	n/a	n/a	n/a	n/a	n/a
360.504	n/a	REC_WORD	180252	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	0	RACCOON	1153	n/a	0	n/a	n/a	n/a	n/a	n/a
362.858	n/a	REC_WORD	181429	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	0	OTTER	986	n/a	0	n/a	n/a	n/a	n/a	n/a
368.566	n/a	REC_WORD	184283	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	1	DISHWASHER	475	n/a	0	n/a	n/a	n/a	n/a	n/a
398.758	n/a	REC_WORD	199379	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	1	0	DOCUMENT	479	n/a	0	n/a	n/a	n/a	n/a	n/a
432.454	n/a	WORD	216227	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	2	0	POISON	1096	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
436.51	n/a	WORD	218255	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	2	0	CAFETERIA	217	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
440.684	n/a	WORD	220342	wordpools/wasnorm_wordpool.txt	LTP063	ltpFR	4	2	0	OX	994	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
