onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	answer	test_x	test_y	test_z	color_r	color_g	color_b	case	font
246.55	n/a	SESS_START	123275	n/a	LTP064	ltpFR	10	n/a	n/a	n/a	n/a	1	4	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
296.93	n/a	START	148465	n/a	LTP064	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
296.954	n/a	PROB	148477	n/a	LTP064	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	8	3	5	n/a	n/a	n/a	n/a	n/a
298.638	n/a	PROB	149319	n/a	LTP064	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	6	9	1	n/a	n/a	n/a	n/a	n/a
299.78	n/a	PROB	149890	n/a	LTP064	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	25	9	9	7	n/a	n/a	n/a	n/a	n/a
301.112	n/a	PROB	150556	n/a	LTP064	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	10	1	5	4	n/a	n/a	n/a	n/a	n/a
301.988	n/a	PROB	150994	n/a	LTP064	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	9	3	1	n/a	n/a	n/a	n/a	n/a
303.012	n/a	PROB	151506	n/a	LTP064	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	9	1	3	5	n/a	n/a	n/a	n/a	n/a
304.196	n/a	PROB	152098	n/a	LTP064	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	15	7	7	1	n/a	n/a	n/a	n/a	n/a
305.27	n/a	PROB	152635	n/a	LTP064	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11	1	4	6	n/a	n/a	n/a	n/a	n/a
306.262	n/a	PROB	153131	n/a	LTP064	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	2	5	2	n/a	n/a	n/a	n/a	n/a
307.27	n/a	PROB	153635	n/a	LTP064	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	3	9	4	n/a	n/a	n/a	n/a	n/a
309.112	n/a	PROB	154556	n/a	LTP064	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	10	2	4	4	n/a	n/a	n/a	n/a	n/a
310.654	n/a	PROB	155327	n/a	LTP064	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18	6	8	4	n/a	n/a	n/a	n/a	n/a
312.046	n/a	PROB	156023	n/a	LTP064	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7	2	2	3	n/a	n/a	n/a	n/a	n/a
313.036	n/a	PROB	156518	n/a	LTP064	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19	8	9	2	n/a	n/a	n/a	n/a	n/a
314.338	n/a	PROB	157169	n/a	LTP064	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6	3	2	1	n/a	n/a	n/a	n/a	n/a
315.38	n/a	PROB	157690	n/a	LTP064	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	2	1	9	n/a	n/a	n/a	n/a	n/a
316.718	n/a	STOP	158359	n/a	LTP064	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
366.228	n/a	WORD	183114	wordpools/wasnorm_wordpool.txt	LTP064	ltpFR	10	1	1	PATRIOT	1026	0	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	amplitud.ttf
370.344	n/a	WORD	185172	wordpools/wasnorm_wordpool.txt	LTP064	ltpFR	10	1	1	HAWK	692	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	amplitud.ttf
374.476	n/a	WORD	187238	wordpools/wasnorm_wordpool.txt	LTP064	ltpFR	10	1	1	MOUNTAIN	924	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	amplitud.ttf
378.594	n/a	WORD	189297	wordpools/wasnorm_wordpool.txt	LTP064	ltpFR	10	1	1	MARKET	871	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	amplitud.ttf
382.768	n/a	WORD	191384	wordpools/wasnorm_wordpool.txt	LTP064	ltpFR	10	1	1	INTESTINE	742	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	amplitud.ttf
386.81	n/a	WORD	193405	wordpools/wasnorm_wordpool.txt	LTP064	ltpFR	10	1	1	CRAB	397	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	amplitud.ttf
390.96	n/a	WORD	195480	wordpools/wasnorm_wordpool.txt	LTP064	ltpFR	10	1	1	JUNGLE	764	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	amplitud.ttf
394.934	n/a	WORD	197467	wordpools/wasnorm_wordpool.txt	LTP064	ltpFR	10	1	1	DISH	474	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	amplitud.ttf
398.802	n/a	WORD	199401	wordpools/wasnorm_wordpool.txt	LTP064	ltpFR	10	1	1	DYNAMITE	511	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	amplitud.ttf
402.926	n/a	WORD	201463	wordpools/wasnorm_wordpool.txt	LTP064	ltpFR	10	1	1	ORNAMENT	985	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	amplitud.ttf
