mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
0	SESS_START	n/a	LTP270	ltpFR	6	n/a	n/a	n/a	n/a	1	5	n/a	n/a	n/a	n/a	n/a	n/a
60972	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP270	ltpFR	6	1	0	GOWN	652	0	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
65071	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP270	ltpFR	6	1	0	BELT	120	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
69203	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP270	ltpFR	6	1	1	BUGGY	188	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	amplitud.ttf
73269	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP270	ltpFR	6	1	1	HAY	693	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
77301	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP270	ltpFR	6	1	1	BRIEFCASE	175	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
81465	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP270	ltpFR	6	1	0	NOTEBOOK	959	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
85681	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP270	ltpFR	6	1	0	ESSAY	540	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
89847	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP270	ltpFR	6	1	0	BEETLE	116	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	zerothre.ttf
93661	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP270	ltpFR	6	1	0	MULE	931	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	zerothre.ttf
