mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	too_fast
0	SESS_START	n/a	LTP347	VFFR	9	n/a	n/a	n/a	0
45798	FFR_START	n/a	LTP347	VFFR	9	n/a	n/a	n/a	0
45798	FFR_REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	n/a	<>	-1	0
46639	FFR_REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	n/a	<>	-1	0
47467	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	n/a	CLAM	315	0
48574	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	n/a	RHINO	-1	0
50266	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	n/a	BEAM	-1	0
51372	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	n/a	PUDDING	1139	0
52199	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	n/a	KING	777	0
52916	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	n/a	QUEEN	1149	0
54959	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	n/a	BEAST	108	0
56960	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	n/a	SWAMP	1416	0
61176	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	n/a	CHALK	276	0
62701	FFR_REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	n/a	<>	-1	0
64776	FFR_REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	n/a	<>	-1	0
70949	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	n/a	FLOUNDER	-1	0
123685	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	n/a	RECORD	1176	0
125633	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	n/a	RECRUIT	-1	0
130601	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	n/a	TILE	1468	0
138887	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	n/a	CAVE	263	0
209703	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	n/a	CAMEL	223	0
436782	FFR_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	n/a	THIEF	1456	0
645804	FFR_STOP	n/a	LTP347	VFFR	9	n/a	n/a	n/a	0
652755	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	0	RHINO	-1	1
654237	PRACTICE_REC_START	n/a	LTP347	VFFR	9	0	RHINO	-1	0
654237	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	0	RHINO	-1	1
655008	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	0	RHINO	n/a	1
655843	PRACTICE_REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	0	<>	n/a	0
656843	PRACTICE_REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	0	<>	n/a	0
657237	PRACTICE_REC_STOP	n/a	LTP347	VFFR	9	0	RHINO	-1	1
659120	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	1	BEAM	-1	1
660853	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	1	BEAM	-1	1
660853	PRACTICE_REC_START	n/a	LTP347	VFFR	9	1	BEAM	-1	0
661582	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	1	BEAM	n/a	1
662564	PRACTICE_REC_WORD_VV	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	1	<>	n/a	0
663853	PRACTICE_REC_STOP	n/a	LTP347	VFFR	9	1	BEAM	-1	1
665820	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	2	DOG	480	0
667419	PRACTICE_REC_START	n/a	LTP347	VFFR	9	2	DOG	480	0
667419	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	2	DOG	480	0
668500	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	2	DOG	n/a	0
670419	PRACTICE_REC_STOP	n/a	LTP347	VFFR	9	2	DOG	480	0
672219	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	3	ICON	-1	0
673786	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	3	ICON	-1	0
673786	PRACTICE_REC_START	n/a	LTP347	VFFR	9	3	ICON	-1	0
675651	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	3	ICON	n/a	0
676802	PRACTICE_REC_STOP	n/a	LTP347	VFFR	9	3	ICON	-1	0
678586	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	4	FLOOD	-1	1
680269	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	4	FLOOD	-1	1
680269	PRACTICE_REC_START	n/a	LTP347	VFFR	9	4	FLOOD	-1	0
681026	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	4	FLOOD	n/a	1
683269	PRACTICE_REC_STOP	n/a	LTP347	VFFR	9	4	FLOOD	-1	1
684869	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	5	MIRROR	899	0
686652	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	5	MIRROR	899	0
686652	PRACTICE_REC_START	n/a	LTP347	VFFR	9	5	MIRROR	899	0
687892	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	5	MIRROR	n/a	0
689669	PRACTICE_REC_STOP	n/a	LTP347	VFFR	9	5	MIRROR	899	0
691335	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	6	COTTON	385	0
692652	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	6	COTTON	385	0
692652	PRACTICE_REC_START	n/a	LTP347	VFFR	9	6	COTTON	385	0
694594	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	6	COTTON	n/a	0
695652	PRACTICE_REC_STOP	n/a	LTP347	VFFR	9	6	COTTON	385	0
697635	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	7	IMAGE	-1	0
699335	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	7	IMAGE	-1	0
699335	PRACTICE_REC_START	n/a	LTP347	VFFR	9	7	IMAGE	-1	0
701351	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	7	IMAGE	n/a	0
702335	PRACTICE_REC_STOP	n/a	LTP347	VFFR	9	7	IMAGE	-1	0
703918	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	8	RING	1193	0
705435	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	8	RING	1193	0
705435	PRACTICE_REC_START	n/a	LTP347	VFFR	9	8	RING	1193	0
707597	PRACTICE_REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	8	RING	n/a	0
708619	PRACTICE_REC_STOP	n/a	LTP347	VFFR	9	8	RING	1193	0
710234	PRACTICE_WORD	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	9	VIOLIN	1571	0
711634	PRACTICE_WORD_OFF	wordpools/wasnorm_wordpool_576.txt	LTP347	VFFR	9	9	VIOLIN	1571	0
711634	PRACTICE_REC_START	n/a	LTP347	VFFR	9	9	VIOLIN	1571	0
