onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	answer	test_x	test_y	test_z	color_r	color_g	color_b	case	font
230.018	n/a	SESS_START	115009	n/a	LTP168	ltpFR	12	n/a	n/a	n/a	n/a	0	3	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
261.202	n/a	START	130601	n/a	LTP168	ltpFR	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
261.252	n/a	PROB	130626	n/a	LTP168	ltpFR	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a	13	2	5	6	n/a	n/a	n/a	n/a	n/a
264.552	n/a	PROB	132276	n/a	LTP168	ltpFR	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a	17	4	4	9	n/a	n/a	n/a	n/a	n/a
267.18	n/a	PROB	133590	n/a	LTP168	ltpFR	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7	5	1	1	n/a	n/a	n/a	n/a	n/a
268.478	n/a	PROB	134239	n/a	LTP168	ltpFR	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18	6	8	4	n/a	n/a	n/a	n/a	n/a
270.442	n/a	PROB	135221	n/a	LTP168	ltpFR	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a	20	6	7	7	n/a	n/a	n/a	n/a	n/a
272.166	n/a	PROB	136083	n/a	LTP168	ltpFR	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a	13	5	7	1	n/a	n/a	n/a	n/a	n/a
274.118	n/a	PROB	137059	n/a	LTP168	ltpFR	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7	2	3	2	n/a	n/a	n/a	n/a	n/a
275.942	n/a	PROB	137971	n/a	LTP168	ltpFR	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a	17	2	8	7	n/a	n/a	n/a	n/a	n/a
277.53	n/a	PROB	138765	n/a	LTP168	ltpFR	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7	4	1	2	n/a	n/a	n/a	n/a	n/a
279.706	n/a	STOP	139853	n/a	LTP168	ltpFR	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
315.648	n/a	WORD	157824	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP168	ltpFR	12	1	0	BUTLER	204	1	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
319.708	n/a	WORD	159854	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP168	ltpFR	12	1	0	FUDGE	611	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
323.662	n/a	WORD	161831	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP168	ltpFR	12	1	0	COOKIE	374	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
327.744	n/a	WORD	163872	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP168	ltpFR	12	1	0	SHELF	1280	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
331.838	n/a	WORD	165919	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP168	ltpFR	12	1	0	AFRICA	9	n/a	n/a	1	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
335.776	n/a	WORD	167888	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP168	ltpFR	12	1	0	PICTURE	1061	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
339.908	n/a	WORD	169954	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP168	ltpFR	12	1	0	ELK	526	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
343.9	n/a	WORD	171950	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP168	ltpFR	12	1	0	CREATURE	403	n/a	n/a	0	n/a	0	0	0	0.422607421875	0.5869140625	0	lower	amplitud.ttf
