mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
0	SESS_START	n/a	LTP236	ltpFR	5	n/a	n/a	n/a	n/a	0	1	n/a	n/a	n/a	n/a	n/a	n/a
44296	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	1	CABINET	212	0	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
48144	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	1	REFRIGERATOR	1179	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
52008	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	1	HOUSE	725	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
56224	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	1	TENT	1449	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
60289	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	0	SPATULA	1348	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
64355	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	0	SLUG	1329	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
68219	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	0	TANGERINE	1431	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
72134	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	0	APPLE	33	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
76346	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	0	MINK	897	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
80515	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	0	ANT	25	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
84509	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	1	PIGEON	1065	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
88709	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	1	DRYER	503	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
92811	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	0	GOAT	644	n/a	n/a	3	0.57763671875	0.412841796875	1	upper	amplitud.ttf
93648	KEY_MSG	n/a	LTP236	ltpFR	5	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
96860	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	0	MONK	910	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
100787	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	1	BIRD	129	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
104823	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	1	SHED	1277	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
110729	REC_START	n/a	LTP236	ltpFR	5	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
112011	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	1	BIRD	129	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
112654	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	1	SHED	1277	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
113642	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	0	MONK	910	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
114650	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	0	MINK	897	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
115698	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	1	CABINET	212	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
117483	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	n/a	KITCHEN	778	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
118376	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	0	SLUG	1329	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
119469	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	0	APPLE	33	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
123120	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	1	HOUSE	725	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
124173	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	1	TENT	1449	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
126333	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	1	PIGEON	1065	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
133043	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	0	SPATULA	1348	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
150668	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	1	0	ANT	25	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
189008	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	0	DIME	466	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
193040	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	0	BILL	126	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
197206	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	0	SHUTTER	1300	n/a	n/a	0	0.57763671875	0.412841796875	1	upper	amplitud.ttf
201288	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	0	MAN	862	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
205282	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	0	LAGOON	795	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
209184	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	0	OTTER	986	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
213132	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	1	ORCHID	982	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
217131	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	1	BARREL	91	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
221096	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	1	CONTAINER	366	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
224972	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	0	VENT	1556	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
229025	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	0	PRIMATE	1123	n/a	n/a	1	0.57763671875	0.412841796875	1	upper	amplitud.ttf
233137	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	1	STEW	1380	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
237236	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	1	TIE	1466	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
241455	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	1	APE	31	n/a	n/a	1	0.422607421875	0.5869140625	0	lower	zerothre.ttf
245604	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	1	PUMP	1141	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
249736	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	1	JACKET	747	n/a	n/a	0	0.422607421875	0.5869140625	0	lower	zerothre.ttf
255492	REC_START	n/a	LTP236	ltpFR	5	2	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
256384	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	1	STEW	1380	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
257442	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	1	TIE	1466	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
258879	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	1	APE	31	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
259752	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	1	PUMP	1141	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
261209	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	1	JACKET	747	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
262251	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	0	SHUTTER	1300	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
263698	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	0	MAN	862	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
264781	REC_WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP236	ltpFR	5	2	0	LAGOON	795	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
