onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	answer	test_x	test_y	test_z	color_b	color_g	color_r	case	font
242.95	n/a	SESS_START	121475	n/a	LTP122	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
266.286	n/a	START	133143	n/a	LTP122	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
266.312	n/a	PROB	133156	n/a	LTP122	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	7	5	1	2	n/a	n/a	n/a	n/a	n/a
268.286	n/a	PROB	134143	n/a	LTP122	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	7	1	2	4	n/a	n/a	n/a	n/a	n/a
271.11	n/a	PROB	135555	n/a	LTP122	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	16	7	6	3	n/a	n/a	n/a	n/a	n/a
272.866	n/a	PROB	136433	n/a	LTP122	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	22	9	5	8	n/a	n/a	n/a	n/a	n/a
274.834	n/a	PROB	137417	n/a	LTP122	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	14	3	9	2	n/a	n/a	n/a	n/a	n/a
277.866	n/a	PROB	138933	n/a	LTP122	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	17	7	4	6	n/a	n/a	n/a	n/a	n/a
280.208	n/a	PROB	140104	n/a	LTP122	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	12	8	1	3	n/a	n/a	n/a	n/a	n/a
281.79	n/a	PROB	140895	n/a	LTP122	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	12	6	1	5	n/a	n/a	n/a	n/a	n/a
283.564	n/a	PROB	141782	n/a	LTP122	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	16	6	4	6	n/a	n/a	n/a	n/a	n/a
284.994	n/a	STOP	142497	n/a	LTP122	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
313.022	n/a	WORD	156511	wordpools/wasnorm_wordpool.txt	LTP122	ltpFR	9	1	1	RIVER	1194	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
317.012	n/a	WORD	158506	wordpools/wasnorm_wordpool.txt	LTP122	ltpFR	9	1	1	DOG	480	n/a	1	n/a	0	0	0	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
321.062	n/a	WORD	160531	wordpools/wasnorm_wordpool.txt	LTP122	ltpFR	9	1	1	BROCCOLI	176	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
325.236	n/a	WORD	162618	wordpools/wasnorm_wordpool.txt	LTP122	ltpFR	9	1	1	SPRINKLE	1359	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	upper	../fonts/amplitud.ttf
329.168	n/a	WORD	164584	wordpools/wasnorm_wordpool.txt	LTP122	ltpFR	9	1	0	WILDERNESS	1610	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
333.024	n/a	WORD	166512	wordpools/wasnorm_wordpool.txt	LTP122	ltpFR	9	1	0	MONUMENT	913	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	lower	../fonts/zerothre.ttf
