mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
0	SESS_START	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	n/a	n/a	0	0	0
12663	START	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
12695	PROB	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	-1	6	3	2	1
14080	PROB	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	-1	14	5	2	7
15498	PROB	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	-1	11	2	1	8
16782	PROB	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	-1	11	3	2	7
18250	PROB	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	-1	11	1	8	2
19602	PROB	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	-1	12	2	4	6
21019	PROB	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	-1	16	5	2	9
24663	STOP	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
54047	DISTRACTOR	n/a	LTP330	ltpFR2	12	1	n/a	n/a	n/a	n/a	0	0	0
54048	START	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
54082	PROB	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	1	15	6	4	5
56067	PROB	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	1	12	7	2	3
57801	PROB	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	1	16	9	1	6
59103	PROB	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	1	15	5	6	4
61053	PROB	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	1	22	7	6	9
63523	PROB	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	1	6	1	4	1
64591	PROB	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	1	24	8	8	9
66825	PROB	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	1	13	6	1	5
68428	PROB	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	1	11	1	5	4
69978	PROB	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	1	11	2	8	1
71746	PROB	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	1	13	1	6	5
73532	PROB	n/a	LTP330	ltpFR2	12	n/a	n/a	n/a	1	16	6	4	6
