onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
235.106	n/a	SESS_START	117553	n/a	LTP260	ltpFR2	1	n/a	n/a	n/a	n/a	n/a	0	0	0
273.626	n/a	START	136813	n/a	LTP260	ltpFR2	1	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
273.676	n/a	PROB	136838	n/a	LTP260	ltpFR2	1	n/a	n/a	n/a	-1	14	9	1	4
275.276	n/a	PROB	137638	n/a	LTP260	ltpFR2	1	n/a	n/a	n/a	-1	16	9	4	3
277.49	n/a	PROB	138745	n/a	LTP260	ltpFR2	1	n/a	n/a	n/a	-1	18	8	6	4
279.682	n/a	PROB	139841	n/a	LTP260	ltpFR2	1	n/a	n/a	n/a	-1	23	9	9	5
281.298	n/a	PROB	140649	n/a	LTP260	ltpFR2	1	n/a	n/a	n/a	-1	25	7	9	9
285.626	n/a	STOP	142813	n/a	LTP260	ltpFR2	1	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
355.136	n/a	DISTRACTOR	177568	n/a	LTP260	ltpFR2	1	1	n/a	n/a	n/a	n/a	0	0	0
355.136	n/a	START	177568	n/a	LTP260	ltpFR2	1	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
355.186	n/a	PROB	177593	n/a	LTP260	ltpFR2	1	n/a	n/a	n/a	1	17	4	6	7
357.73	n/a	PROB	178865	n/a	LTP260	ltpFR2	1	n/a	n/a	n/a	1	16	3	6	7
359.82	n/a	PROB	179910	n/a	LTP260	ltpFR2	1	n/a	n/a	n/a	1	14	6	2	6
361.294	n/a	PROB	180647	n/a	LTP260	ltpFR2	1	n/a	n/a	n/a	1	16	1	6	9
362.716	n/a	PROB	181358	n/a	LTP260	ltpFR2	1	n/a	n/a	n/a	1	17	7	7	3
364.216	n/a	PROB	182108	n/a	LTP260	ltpFR2	1	n/a	n/a	n/a	1	9	2	4	3
366.524	n/a	PROB	183262	n/a	LTP260	ltpFR2	1	n/a	n/a	n/a	1	17	2	7	8
368.314	n/a	PROB	184157	n/a	LTP260	ltpFR2	1	n/a	n/a	n/a	1	13	2	8	3
369.936	n/a	PROB	184968	n/a	LTP260	ltpFR2	1	n/a	n/a	n/a	1	24	7	9	8
374.354	n/a	PROB	187177	n/a	LTP260	ltpFR2	1	n/a	n/a	n/a	1	16	1	9	6
375.648	n/a	PROB	187824	n/a	LTP260	ltpFR2	1	n/a	n/a	n/a	1	14	6	3	5
378.062	n/a	STOP	189031	n/a	LTP260	ltpFR2	1	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
