mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
0	SESS_START	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	n/a	n/a	0	0	0
33929	START	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
33960	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	-1	26	9	8	9
36063	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	-1	16	7	6	3
37914	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	-1	22	8	9	5
39999	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	-1	13	2	3	8
41517	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	-1	9	6	1	2
42568	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	-1	10	4	3	3
43952	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	-1	15	5	3	7
45156	STOP	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
158061	DISTRACTOR	n/a	LTP115	ltpFR2	19	1	n/a	n/a	n/a	n/a	0	0	0
158061	START	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
158094	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	1	21	6	6	9
159629	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	1	7	4	2	1
160845	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	1	19	9	4	6
162864	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	1	7	3	3	1
164014	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	1	17	7	6	4
165949	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	1	22	6	7	9
167668	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	1	16	5	6	5
168868	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	1	10	1	8	1
169952	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	1	15	8	5	2
171588	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	1	16	2	5	9
173656	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	1	11	6	4	1
174806	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	1	16	9	1	6
175924	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	1	15	9	2	4
177892	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	1	13	6	5	2
179161	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	1	12	8	2	2
182061	STOP	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
183131	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	WOMAN	1620	n/a	n/a	0	0	0
185616	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	EAGLE	512	n/a	n/a	0	0	0
188318	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	CRATER	400	n/a	n/a	0	0	0
190819	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	SILK	1307	n/a	n/a	0	0	0
193656	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	VELVET	1555	n/a	n/a	0	0	0
196174	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	REBEL	1172	n/a	n/a	0	0	0
198892	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	DRESS	495	n/a	n/a	0	0	0
201662	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	GYMNAST	675	n/a	n/a	0	0	0
204114	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	LUNCH	849	n/a	n/a	0	0	0
206865	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	CATCHER	258	n/a	n/a	0	0	0
209635	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	MUMMY	932	n/a	n/a	0	0	0
212087	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	LACE	792	n/a	n/a	0	0	0
214822	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	BUTCHER	203	n/a	n/a	0	0	0
217508	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	TEMPLE	1448	n/a	n/a	0	0	0
220127	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	PICNIC	1060	n/a	n/a	0	0	0
222612	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	NAPKIN	937	n/a	n/a	0	0	0
225281	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	GRIZZLY	662	n/a	n/a	0	0	0
227882	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	MATCH	878	n/a	n/a	0	0	0
230452	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	COMET	353	n/a	n/a	0	0	0
232936	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	LIGHTNING	820	n/a	n/a	0	0	0
235556	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	LAPEL	800	n/a	n/a	0	0	0
238225	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	TRENCH	1503	n/a	n/a	0	0	0
241043	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	ULCER	1533	n/a	n/a	0	0	0
243562	WORD	wordpools/wasnorm_wordpool_576.txt	LTP115	ltpFR2	19	1	RACKET	1155	n/a	n/a	0	0	0
245181	START	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
246236	DISTRACTOR	n/a	LTP115	ltpFR2	19	1	n/a	n/a	n/a	n/a	0	0	0
246265	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	2	16	8	6	2
247932	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	2	9	2	1	6
249016	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	2	16	6	7	3
250418	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	2	15	6	4	5
251985	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	2	18	8	8	2
253170	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	2	13	2	9	2
254521	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	2	15	7	7	1
255838	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	2	18	7	3	8
257039	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	2	18	6	6	6
259758	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	2	7	4	2	1
260725	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	2	17	6	2	9
262344	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	2	7	2	2	3
263778	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	2	13	2	7	4
266046	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	2	18	8	3	7
267582	PROB	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	2	26	9	9	8
268811	STOP	n/a	LTP115	ltpFR2	19	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
