onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
317.848	n/a	SESS_START	158924	n/a	LTP208	ltpFR	3	n/a	n/a	n/a	n/a	1	3	n/a	n/a	n/a	n/a	n/a	n/a
434.496	n/a	WORD	217248	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP208	ltpFR	3	1	0	COLONEL	348	0	n/a	3	0.422607421875	0.5869140625	0	upper	zerothre.ttf
437.01	n/a	KEY_MSG	218505	n/a	LTP208	ltpFR	3	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
439.656	n/a	WORD	219828	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP208	ltpFR	3	1	0	UNIFORM	1539	n/a	n/a	1	0.422607421875	0.5869140625	0	upper	zerothre.ttf
443.782	n/a	WORD	221891	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP208	ltpFR	3	1	0	PIGEON	1065	n/a	n/a	0	0.422607421875	0.5869140625	0	upper	zerothre.ttf
447.978	n/a	WORD	223989	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP208	ltpFR	3	1	1	CABOOSE	214	n/a	n/a	1	0.57763671875	0.412841796875	1	lower	amplitud.ttf
451.94	n/a	WORD	225970	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP208	ltpFR	3	1	1	BUS	201	n/a	n/a	0	0.57763671875	0.412841796875	1	lower	amplitud.ttf
456.1	n/a	WORD	228050	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP208	ltpFR	3	1	0	FUGITIVE	612	n/a	n/a	1	0.422607421875	0.5869140625	0	upper	zerothre.ttf
460.01	n/a	WORD	230005	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP208	ltpFR	3	1	0	PELICAN	1039	n/a	n/a	1	0.422607421875	0.5869140625	0	upper	zerothre.ttf
464.104	n/a	WORD	232052	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP208	ltpFR	3	1	0	ICEBERG	731	n/a	n/a	1	0.422607421875	0.5869140625	0	upper	zerothre.ttf
468.266	n/a	WORD	234133	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP208	ltpFR	3	1	0	WHEAT	1602	n/a	n/a	3	0.422607421875	0.5869140625	0	upper	zerothre.ttf
470.262	n/a	KEY_MSG	235131	n/a	LTP208	ltpFR	3	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
