onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	answer	test_x	test_y	test_z	color_b	color_g	color_r	case	font
346.366	n/a	SESS_START	173183	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	2	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
517.17	n/a	START	258585	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
517.194	n/a	PROB	258597	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	22	7	9	9	n/a	n/a	n/a	n/a	n/a
521.286	n/a	PROB	260643	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	19	4	7	8	n/a	n/a	n/a	n/a	n/a
523.586	n/a	PROB	261793	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	16	6	2	8	n/a	n/a	n/a	n/a	n/a
525.078	n/a	PROB	262539	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	18	9	5	4	n/a	n/a	n/a	n/a	n/a
527.052	n/a	PROB	263526	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	11	7	3	1	n/a	n/a	n/a	n/a	n/a
528.9	n/a	PROB	264450	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	18	7	9	2	n/a	n/a	n/a	n/a	n/a
530.932	n/a	PROB	265466	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	21	3	3	9	n/a	n/a	n/a	n/a	n/a
533.324	n/a	PROB	266662	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	13	4	8	1	n/a	n/a	n/a	n/a	n/a
535.76	n/a	STOP	267880	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
572.162	n/a	WORD	286081	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	1	VEHICLE	1553	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
576.094	n/a	WORD	288047	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	1	FEAST	556	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
579.934	n/a	WORD	289967	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	1	PARSLEY	1016	n/a	1	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
583.792	n/a	WORD	291896	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	1	PROTON	1132	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
587.624	n/a	WORD	293812	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	0	HOSE	720	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
591.498	n/a	WORD	295749	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	0	ELECTRICIAN	521	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
595.396	n/a	WORD	297698	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	1	LASER	801	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
599.438	n/a	WORD	299719	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	1	DONKEY	484	n/a	1	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
603.594	n/a	WORD	301797	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	1	TEENAGER	1444	n/a	1	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
607.452	n/a	WORD	303726	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	1	ADULT	8	n/a	1	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
611.424	n/a	WORD	305712	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	0	CAR	241	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
615.374	n/a	WORD	307687	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	0	CHEMIST	292	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
619.564	n/a	WORD	309782	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	0	WATERFALL	1595	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
623.514	n/a	WORD	311757	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	0	PLATE	1086	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
627.544	n/a	WORD	313772	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	0	SCALPEL	1243	n/a	0	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
631.602	n/a	WORD	315801	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	0	CHICK	296	n/a	1	n/a	0	0	0	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
634.61	n/a	START	317305	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
635.518	n/a	PROB	317759	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	11	4	2	5	n/a	n/a	n/a	n/a	n/a
638.3	n/a	PROB	319150	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	17	7	3	7	n/a	n/a	n/a	n/a	n/a
639.692	n/a	PROB	319846	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	18	7	3	8	n/a	n/a	n/a	n/a	n/a
641.382	n/a	STOP	320691	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
644.408	n/a	REC_START	322204	n/a	LTP159	ltpFR	13	1	n/a	n/a	n/a	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
645.71	n/a	REC_WORD	322855	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	0	SCALPEL	1243	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
646.786	n/a	REC_WORD	323393	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	0	SCALPEL	1243	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
647.734	n/a	REC_WORD_VV	323867	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	n/a	<>	-1	n/a	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
648.872	n/a	REC_WORD	324436	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	0	PLATE	1086	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
651.7	n/a	REC_WORD	325850	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	0	CHICK	296	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
653.906	n/a	REC_WORD	326953	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	0	CAR	241	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
655.258	n/a	REC_WORD	327629	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	0	ELECTRICIAN	521	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
656.796	n/a	REC_WORD	328398	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	0	WATERFALL	1595	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
661.998	n/a	REC_WORD	330999	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	1	TEENAGER	1444	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
663.354	n/a	REC_WORD	331677	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	1	ADULT	8	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
665.166	n/a	REC_WORD	332583	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	1	DONKEY	484	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
669.402	n/a	REC_WORD	334701	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	0	HOSE	720	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
675.334	n/a	REC_WORD	337667	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	1	VEHICLE	1553	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
693.284	n/a	REC_WORD	346642	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	1	PARSLEY	1016	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
702.398	n/a	REC_WORD	351199	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	0	CHEMIST	292	n/a	1	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
706.154	n/a	REC_WORD	353077	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	1	1	PROTON	1132	n/a	0	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
722.95	n/a	START	361475	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
724.458	n/a	PROB	362229	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	1	9	8	4	n/a	n/a	n/a	n/a	n/a
727.456	n/a	PROB	363728	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	15	7	3	5	n/a	n/a	n/a	n/a	n/a
730.95	n/a	STOP	365475	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
732.098	n/a	WORD	366049	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	2	1	DELINQUENT	445	n/a	1	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
735.106	n/a	START	367553	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
736.154	n/a	PROB	368077	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	20	9	9	2	n/a	n/a	n/a	n/a	n/a
738.104	n/a	PROB	369052	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	20	6	5	9	n/a	n/a	n/a	n/a	n/a
739.96	n/a	PROB	369980	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	15	1	5	8	n/a	n/a	n/a	n/a	n/a
742.676	n/a	STOP	371338	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
744.018	n/a	WORD	372009	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	2	1	HIP	710	n/a	1	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
747.026	n/a	START	373513	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
747.884	n/a	PROB	373942	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	22	5	9	8	n/a	n/a	n/a	n/a	n/a
750.692	n/a	PROB	375346	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	18	3	6	9	n/a	n/a	n/a	n/a	n/a
752.39	n/a	PROB	376195	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	18	4	9	5	n/a	n/a	n/a	n/a	n/a
754.748	n/a	STOP	377374	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
756.19	n/a	WORD	378095	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	2	1	WAIST	1579	n/a	1	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
759.198	n/a	START	379599	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
760.372	n/a	PROB	380186	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	16	5	5	6	n/a	n/a	n/a	n/a	n/a
761.93	n/a	PROB	380965	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	16	9	3	4	n/a	n/a	n/a	n/a	n/a
763.72	n/a	PROB	381860	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	12	1	4	7	n/a	n/a	n/a	n/a	n/a
766.188	n/a	STOP	383094	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
768.162	n/a	WORD	384081	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	2	1	GROCERY	664	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
771.168	n/a	START	385584	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
772.176	n/a	PROB	386088	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	14	8	1	5	n/a	n/a	n/a	n/a	n/a
773.8	n/a	PROB	386900	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	7	3	1	3	n/a	n/a	n/a	n/a	n/a
775.966	n/a	PROB	387983	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	24	7	8	9	n/a	n/a	n/a	n/a	n/a
778.702	n/a	STOP	389351	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
780.34	n/a	WORD	390170	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	2	1	HEN	703	n/a	1	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
783.348	n/a	START	391674	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
784.322	n/a	PROB	392161	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	19	8	8	3	n/a	n/a	n/a	n/a	n/a
786.314	n/a	PROB	393157	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	17	5	5	7	n/a	n/a	n/a	n/a	n/a
787.714	n/a	PROB	393857	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	19	8	4	7	n/a	n/a	n/a	n/a	n/a
791.348	n/a	STOP	395674	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
792.37	n/a	WORD	396185	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	2	1	GRILL	661	n/a	0	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
795.378	n/a	START	397689	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
796.344	n/a	PROB	398172	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	17	5	3	9	n/a	n/a	n/a	n/a	n/a
798.402	n/a	PROB	399201	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	22	6	8	8	n/a	n/a	n/a	n/a	n/a
800.326	n/a	PROB	400163	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	26	9	9	8	n/a	n/a	n/a	n/a	n/a
802.862	n/a	STOP	401431	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
804.508	n/a	WORD	402254	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	2	1	WAITER	1580	n/a	1	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
807.516	n/a	START	403758	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
808.448	n/a	PROB	404224	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	18	8	3	7	n/a	n/a	n/a	n/a	n/a
809.982	n/a	PROB	404991	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	14	7	3	4	n/a	n/a	n/a	n/a	n/a
811.448	n/a	PROB	405724	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	13	6	2	5	n/a	n/a	n/a	n/a	n/a
814.256	n/a	STOP	407128	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
816.47	n/a	WORD	408235	wordpools/wasnorm_wordpool.txt	LTP159	ltpFR	13	2	1	CRIMINAL	409	n/a	1	n/a	0	0	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
819.478	n/a	START	409739	n/a	LTP159	ltpFR	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
