onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	answer	test_x	test_y	test_z	color_r	color_g	color_b	case	font
286.378	n/a	SESS_START	143189	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	1	3	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
319.598	n/a	START	159799	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
319.648	n/a	PROB	159824	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	20	7	5	8	n/a	n/a	n/a	n/a	n/a
322.476	n/a	PROB	161238	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	174	6	5	6	n/a	n/a	n/a	n/a	n/a
324.11	n/a	PROB	162055	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	18	5	7	6	n/a	n/a	n/a	n/a	n/a
327.344	n/a	PROB	163672	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	8	1	5	2	n/a	n/a	n/a	n/a	n/a
329.586	n/a	PROB	164793	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	9	4	1	4	n/a	n/a	n/a	n/a	n/a
331.46	n/a	PROB	165730	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	8	3	1	n/a	n/a	n/a	n/a	n/a
332.816	n/a	PROB	166408	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	21	7	8	6	n/a	n/a	n/a	n/a	n/a
336.196	n/a	PROB	168098	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19	4	8	7	n/a	n/a	n/a	n/a	n/a
338.988	n/a	STOP	169494	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
369.172	n/a	START	184586	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
370.688	n/a	PROB	185344	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19	4	7	8	n/a	n/a	n/a	n/a	n/a
374.184	n/a	PROB	187092	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	17	2	9	6	n/a	n/a	n/a	n/a	n/a
375.758	n/a	STOP	187879	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
378.35	n/a	WORD	189175	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP187	ltpFR	9	1	1	CHAMPION	279	0	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	amplitud.ttf
381.362	n/a	START	190681	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
382.438	n/a	PROB	191219	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	14	8	5	1	n/a	n/a	n/a	n/a	n/a
389.362	n/a	STOP	194681	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
390.286	n/a	WORD	195143	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP187	ltpFR	9	1	1	DRESSER	496	0	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	amplitud.ttf
393.298	n/a	START	196649	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
394.362	n/a	PROB	197181	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19	4	7	8	n/a	n/a	n/a	n/a	n/a
396.552	n/a	PROB	198276	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	20	9	4	7	n/a	n/a	n/a	n/a	n/a
398.768	n/a	PROB	199384	n/a	LTP187	ltpFR	9	n/a	n/a	n/a	n/a	n/a	n/a	n/a	15	2	9	4	n/a	n/a	n/a	n/a	n/a
