mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	color_b	color_g	color_r	case	font
0	SESS_START	n/a	LTP280	ltpFR	4	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
71230	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP280	ltpFR	4	1	0	EAGLE	512	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
75161	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP280	ltpFR	4	1	0	PENGUIN	1044	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
79327	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP280	ltpFR	4	1	0	DRESSER	496	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
83508	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP280	ltpFR	4	1	1	SECRETARY	1265	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
87692	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP280	ltpFR	4	1	1	ELECTRON	522	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
91673	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP280	ltpFR	4	1	1	SIGN	1305	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
95554	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP280	ltpFR	4	1	1	GOO	648	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
99670	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP280	ltpFR	4	1	0	FEAST	556	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
103752	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP280	ltpFR	4	1	0	SERVER	1272	n/a	1	1	0.412841796875	0.57763671875	lower	../fonts/amplitud.ttf
107667	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP280	ltpFR	4	1	1	BISCUIT	130	n/a	2	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
108738	KEY_MSG	n/a	LTP280	ltpFR	4	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
111497	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP280	ltpFR	4	1	1	MUFFIN	929	n/a	0	0	0.5869140625	0.422607421875	upper	../fonts/zerothre.ttf
