mstime	trial_type	stim_file	subject	experiment	session	trial	item_name	item_num	list	answer	test_x	test_y	test_z
0	SESS_START	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	n/a	n/a	0	0	0
15012	START	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
15042	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	-1	7	3	3	1
16658	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	-1	20	8	6	6
18807	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	-1	14	6	3	5
20573	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	-1	14	5	3	6
22206	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	-1	13	8	4	1
24322	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	-1	21	5	7	9
26836	STOP	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	-1	n/a	n/a	n/a	n/a
58205	DISTRACTOR	n/a	LTP364	ltpFR2	10	1	n/a	n/a	n/a	n/a	0	0	0
58205	START	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
58222	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	1	16	8	3	5
61686	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	1	16	7	4	5
63236	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	1	19	9	8	2
64851	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	1	15	8	2	5
66101	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	1	14	3	4	7
67866	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	1	18	8	6	4
69615	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	1	18	5	7	6
71548	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	1	20	9	4	7
74164	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	1	22	4	9	9
77179	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	1	12	5	6	1
79062	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	1	21	7	7	7
82205	STOP	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	1	n/a	n/a	n/a	n/a
83259	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	COWBOY	395	n/a	n/a	0	0	0
86024	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	BLENDER	136	n/a	n/a	0	0	0
88522	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	PENGUIN	1044	n/a	n/a	0	0	0
91172	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	DENTIST	447	n/a	n/a	0	0	0
93670	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	DUSTPAN	509	n/a	n/a	0	0	0
96402	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	TILE	1468	n/a	n/a	0	0	0
99218	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	CHEST	295	n/a	n/a	0	0	0
101699	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	DUST	508	n/a	n/a	0	0	0
104481	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	FLASK	576	n/a	n/a	0	0	0
107214	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	ISLAND	745	n/a	n/a	0	0	0
110012	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	STAKE	1368	n/a	n/a	0	0	0
112727	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	ICEBERG	731	n/a	n/a	0	0	0
115277	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	BATHTUB	100	n/a	n/a	0	0	0
118024	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	PAIL	1002	n/a	n/a	0	0	0
120507	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	EMPIRE	530	n/a	n/a	0	0	0
123290	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	STOVE	1388	n/a	n/a	0	0	0
125871	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	TURTLE	1522	n/a	n/a	0	0	0
128569	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	FLOWER	584	n/a	n/a	0	0	0
131302	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	FRECKLE	602	n/a	n/a	0	0	0
134068	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	CITRUS	313	n/a	n/a	0	0	0
136682	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	FRUIT	610	n/a	n/a	0	0	0
139132	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	TORTOISE	1486	n/a	n/a	0	0	0
141596	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	FIDDLE	561	n/a	n/a	0	0	0
144163	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	ITEM	746	n/a	n/a	0	0	0
145778	START	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
146721	DISTRACTOR	n/a	LTP364	ltpFR2	10	1	n/a	n/a	n/a	n/a	0	0	0
146727	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	2	18	8	9	1
148643	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	2	14	1	9	4
149975	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	2	11	1	4	6
152424	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	2	19	5	7	7
154341	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	2	13	3	9	1
156123	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	2	14	4	4	6
157855	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	2	14	6	7	1
159504	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	2	6	1	3	2
161271	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	2	12	3	3	6
163303	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	2	19	6	5	8
165285	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	2	17	7	1	9
166950	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	2	15	9	2	3
169052	STOP	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a
171565	REC_START	n/a	LTP364	ltpFR2	10	1	n/a	n/a	n/a	n/a	0	0	0
173763	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	COWBOY	395	n/a	n/a	0	0	0
177164	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	BLENDER	136	n/a	n/a	0	0	0
178045	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	PENGUIN	1044	n/a	n/a	0	0	0
179660	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	DENTIST	447	n/a	n/a	0	0	0
181134	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	DUSTPAN	509	n/a	n/a	0	0	0
182441	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	DUSTPAN	509	n/a	n/a	0	0	0
185749	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	TILE	1468	n/a	n/a	0	0	0
191232	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	CHEST	295	n/a	n/a	0	0	0
194774	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	DUST	508	n/a	n/a	0	0	0
197759	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	FLASK	576	n/a	n/a	0	0	0
202170	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	STAKE	1368	n/a	n/a	0	0	0
203087	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	ICEBERG	731	n/a	n/a	0	0	0
205143	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	BATHTUB	100	n/a	n/a	0	0	0
205973	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	PAIL	1002	n/a	n/a	0	0	0
209553	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	EMPIRE	530	n/a	n/a	0	0	0
221642	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	MAP	865	n/a	n/a	0	0	0
230283	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	STOVE	1388	n/a	n/a	0	0	0
231516	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	TURTLE	1522	n/a	n/a	0	0	0
232668	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	FLOWER	584	n/a	n/a	0	0	0
233495	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	CITRUS	313	n/a	n/a	0	0	0
234174	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	FRUIT	610	n/a	n/a	0	0	0
235454	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	1	TORTOISE	1486	n/a	n/a	0	0	0
262036	DISTRACTOR	n/a	LTP364	ltpFR2	10	2	n/a	n/a	n/a	n/a	0	0	0
262037	START	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
262053	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	3	14	9	4	1
263652	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	3	9	4	4	1
265219	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	3	11	2	6	3
266901	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	3	5	1	1	3
268633	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	3	17	8	6	3
270250	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	3	16	8	2	6
271815	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	3	10	2	7	1
274030	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	3	19	8	3	8
276180	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	3	9	3	3	3
277462	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	3	8	3	2	3
278861	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	3	15	5	7	3
280810	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	3	8	1	5	2
282111	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	3	8	4	1	3
286036	STOP	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	3	n/a	n/a	n/a	n/a
287075	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	LADDER	793	n/a	n/a	0	0	0
289773	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	OUTFIT	988	n/a	n/a	0	0	0
292438	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	FRIAR	605	n/a	n/a	0	0	0
295204	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	TEMPLE	1448	n/a	n/a	0	0	0
297652	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	DRESS	495	n/a	n/a	0	0	0
300102	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	LILY	821	n/a	n/a	0	0	0
302683	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	LETTUCE	814	n/a	n/a	0	0	0
305399	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	FLIPPER	580	n/a	n/a	0	0	0
308081	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	PAPER	1011	n/a	n/a	0	0	0
310596	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	TUNNEL	1519	n/a	n/a	0	0	0
313179	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	KLEENEX	782	n/a	n/a	0	0	0
315610	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	LEOPARD	812	n/a	n/a	0	0	0
318042	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	SPARROW	1347	n/a	n/a	0	0	0
320624	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	VALLEY	1545	n/a	n/a	0	0	0
323307	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	BROOK	177	n/a	n/a	0	0	0
325871	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	STICKER	1382	n/a	n/a	0	0	0
328553	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	PUPPY	1144	n/a	n/a	0	0	0
331035	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	CROWN	415	n/a	n/a	0	0	0
333767	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	THRONE	1461	n/a	n/a	0	0	0
336284	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	BISON	131	n/a	n/a	0	0	0
338748	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	POET	1095	n/a	n/a	0	0	0
341513	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	HAND	683	n/a	n/a	0	0	0
344130	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	LAVA	804	n/a	n/a	0	0	0
346794	WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	DOLPHIN	483	n/a	n/a	0	0	0
348410	START	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
349248	DISTRACTOR	n/a	LTP364	ltpFR2	10	2	n/a	n/a	n/a	n/a	0	0	0
349261	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	4	19	9	3	7
350826	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	4	19	7	8	4
353724	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	4	16	7	8	1
356274	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	4	8	2	1	5
357789	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	4	9	5	2	2
359206	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	4	8	4	2	2
361704	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	4	12	3	6	3
363636	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	4	12	1	7	4
365303	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	4	12	2	9	1
366768	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	4	17	6	9	2
369550	PROB	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	4	14	7	5	2
371692	STOP	n/a	LTP364	ltpFR2	10	n/a	n/a	n/a	4	n/a	n/a	n/a	n/a
374216	REC_START	n/a	LTP364	ltpFR2	10	2	n/a	n/a	n/a	n/a	0	0	0
375643	REC_WORD	wordpools/wasnorm_wordpool_576.txt	LTP364	ltpFR2	10	2	LADDER	793	n/a	n/a	0	0	0
