mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_conf	resp	color_b	color_g	color_r	case	font
0	SESS_START	n/a	LTP225	ltpFR	6	n/a	n/a	n/a	n/a	2	n/a	n/a	n/a	n/a	n/a	n/a
89007	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP225	ltpFR	6	1	1	SCENERY	1247	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
92917	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP225	ltpFR	6	1	1	POOL	1103	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
96845	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP225	ltpFR	6	1	1	PUBLISHER	1137	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
100822	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP225	ltpFR	6	1	1	CARAVAN	242	n/a	1	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
104883	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP225	ltpFR	6	1	0	WAGON	1578	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
108760	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP225	ltpFR	6	1	0	WINGS	1614	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
112854	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP225	ltpFR	6	1	0	PELICAN	1039	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
116998	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP225	ltpFR	6	1	1	EDITORIAL	517	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
120959	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP225	ltpFR	6	1	1	STADIUM	1364	n/a	0	1	0.412841796875	0.57763671875	upper	../fonts/amplitud.ttf
125053	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP225	ltpFR	6	1	0	ATLAS	53	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
128980	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP225	ltpFR	6	1	0	CREAM	402	n/a	0	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
133192	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP225	ltpFR	6	1	0	FEAST	556	n/a	1	0	0.5869140625	0.422607421875	lower	../fonts/zerothre.ttf
