onset	duration	trial_type	sample	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	color_r	color_g	color_b	case	font
302.242	n/a	SESS_START	151121	n/a	LTP082	ltpFR	4	n/a	n/a	n/a	n/a	1	2	n/a	n/a	n/a	n/a	n/a	n/a
383.496	n/a	WORD	191748	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	1	OUTDOORS	987	0	n/a	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
387.344	n/a	WORD	193672	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	1	PORCH	1106	n/a	n/a	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
391.336	n/a	WORD	195668	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	1	TRACTOR	1493	n/a	n/a	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
395.336	n/a	WORD	197668	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	1	WHALE	1601	n/a	n/a	1	0.57763671875	0.412841796875	1	lower	zerothre.ttf
399.37	n/a	WORD	199685	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	0	COCKTAIL	338	n/a	n/a	0	0.422607421875	0.5869140625	0	upper	amplitud.ttf
403.186	n/a	WORD	201593	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	0	COMPASS	358	n/a	n/a	0	0.422607421875	0.5869140625	0	upper	amplitud.ttf
407.27	n/a	WORD	203635	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	0	LEVER	815	n/a	n/a	1	0.422607421875	0.5869140625	0	upper	amplitud.ttf
411.344	n/a	WORD	205672	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	0	BEVERAGE	123	n/a	n/a	0	0.422607421875	0.5869140625	0	upper	amplitud.ttf
415.354	n/a	WORD	207677	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	0	CHEF	290	n/a	n/a	1	0.422607421875	0.5869140625	0	upper	amplitud.ttf
419.452	n/a	WORD	209726	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	0	TURKEY	1520	n/a	n/a	0	0.422607421875	0.5869140625	0	upper	amplitud.ttf
423.652	n/a	WORD	211826	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	1	PADDING	999	n/a	n/a	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
427.594	n/a	WORD	213797	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	1	VOLUNTEER	1577	n/a	n/a	1	0.57763671875	0.412841796875	1	lower	zerothre.ttf
431.794	n/a	WORD	215897	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	0	VEAL	1551	n/a	n/a	1	0.422607421875	0.5869140625	0	upper	amplitud.ttf
435.878	n/a	WORD	217939	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	0	PIER	1063	n/a	n/a	1	0.422607421875	0.5869140625	0	upper	amplitud.ttf
439.778	n/a	WORD	219889	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	1	HOOK	715	n/a	n/a	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
443.602	n/a	WORD	221801	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	1	SALMON	1227	n/a	n/a	1	0.57763671875	0.412841796875	1	lower	zerothre.ttf
449.536	n/a	REC_START	224768	n/a	LTP082	ltpFR	4	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
452.414	n/a	REC_WORD	226207	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	0	VEAL	1551	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
454.34	n/a	REC_WORD	227170	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	1	HOOK	715	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
456.77	n/a	REC_WORD	228385	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	1	SALMON	1227	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
458.52	n/a	REC_WORD	229260	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	0	CHEF	290	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
460.706	n/a	REC_WORD	230353	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	0	TURKEY	1520	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
462.586	n/a	REC_WORD	231293	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	1	PADDING	999	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
466.502	n/a	REC_WORD	233251	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	1	PORCH	1106	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
468.658	n/a	REC_WORD	234329	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	1	OUTDOORS	987	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
473.028	n/a	REC_WORD	236514	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	1	WHALE	1601	n/a	n/a	1	n/a	n/a	n/a	n/a	n/a
487.456	n/a	REC_WORD	243728	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	1	0	BEVERAGE	123	n/a	n/a	0	n/a	n/a	n/a	n/a	n/a
537.458	n/a	WORD	268729	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	2	0	SCALLOP	1242	n/a	n/a	0	0.422607421875	0.5869140625	0	upper	amplitud.ttf
541.608	n/a	WORD	270804	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	2	0	TERMINAL	1450	n/a	n/a	1	0.422607421875	0.5869140625	0	upper	amplitud.ttf
545.616	n/a	WORD	272808	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	2	0	BARLEY	88	n/a	n/a	0	0.422607421875	0.5869140625	0	upper	amplitud.ttf
549.624	n/a	WORD	274812	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	2	0	PRESIDENT	1121	n/a	n/a	1	0.422607421875	0.5869140625	0	upper	amplitud.ttf
553.624	n/a	WORD	276812	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	2	0	RULER	1216	n/a	n/a	1	0.422607421875	0.5869140625	0	upper	amplitud.ttf
557.5	n/a	WORD	278750	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	2	1	PLANE	1081	n/a	n/a	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
561.69	n/a	WORD	280845	wordpools/wasnorm_wordpool.txt	LTP082	ltpFR	4	2	1	BED	110	n/a	n/a	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
