mstime	trial_type	stim_file	subject	experiment	session	trial	task	item_name	item_num	recog_resp	recog_conf	resp	answer	test_x	test_y	test_z	color_r	color_g	color_b	case	font
0	SESS_START	n/a	LTP166	ltpFR	10	n/a	n/a	n/a	n/a	1	2	n/a	n/a	0	0	0	n/a	n/a	n/a	n/a	n/a
23864	START	n/a	LTP166	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23895	PROB	n/a	LTP166	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	1	8	3	n/a	n/a	n/a	n/a	n/a
26509	PROB	n/a	LTP166	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16	9	6	1	n/a	n/a	n/a	n/a	n/a
28023	PROB	n/a	LTP166	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	17	2	6	9	n/a	n/a	n/a	n/a	n/a
30337	PROB	n/a	LTP166	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	19	6	6	7	n/a	n/a	n/a	n/a	n/a
32733	PROB	n/a	LTP166	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5	2	2	1	n/a	n/a	n/a	n/a	n/a
34264	PROB	n/a	LTP166	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	11	1	8	2	n/a	n/a	n/a	n/a	n/a
36244	PROB	n/a	LTP166	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	17	7	5	5	n/a	n/a	n/a	n/a	n/a
38475	PROB	n/a	LTP166	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	17	3	9	5	n/a	n/a	n/a	n/a	n/a
43864	STOP	n/a	LTP166	ltpFR	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
67930	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP166	ltpFR	10	1	0	FLESH	579	0	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
71924	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP166	ltpFR	10	1	0	CANARY	227	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
75852	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP166	ltpFR	10	1	0	ROBIN	1199	n/a	n/a	0	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
79912	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP166	ltpFR	10	1	0	ICEBERG	731	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
84022	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP166	ltpFR	10	1	0	LAGOON	795	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
88149	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP166	ltpFR	10	1	0	BEAST	108	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
92344	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP166	ltpFR	10	1	0	RAM	1165	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
96237	WORD	wordpools/wasnorm_wordpool_less_exclusions.txt	LTP166	ltpFR	10	1	0	CORPORATION	382	n/a	n/a	1	n/a	0	0	0	0.57763671875	0.412841796875	1	lower	zerothre.ttf
